Position,Artist,Song Title,Year,Lyrics
11,Lesley Gore,It's My Party,1963,"It's my party and I'll cry if I want to
Cry if I want to, cry if I want to
You would cry too if it happened to you

Nobody knows where my Johnny has gone
And Judy left the same time
Why was he holding her hand
When he's supposed to be mine

It's my party and I'll cry if I want to
Cry if I want to, cry if I want to
You would cry too if it happened to you

Playin' my records, keep dancin' all night
Or leave me alone for a while
'Til Johnny's dancin' with me
I've got no reason to smile

It's my party and I'll cry if I want to
Cry if I want to, cry if I want to
You would cry too if it happened to you

Judy and Johnny just walked through the door
Like a queen with her king
Oh, what a birthday surprise
Judy's wearin' his ring

It's my party and I'll cry if I want to
Cry if I want to, cry if I want to
You would cry too if it happened to you

It's my party and I'll cry if I want to
Cry if I want to, cry if I want to
You would cry too if it happened to you"
12,Cliff Richard,Summer Holiday,1963,"We're all goin' on a summer holiday
No more workin' for a week or two
Fun and laughter on a summer holiday
No more worries for me or you
For a week or two

We're goin' where the sun shines brightly
We're goin' where the sea is blue
We've seen it in the movies
Now let's see if it's true

Everybody has a summer holiday
Doin' things they always wanted to
So we're goin' on a summer holiday
To make our dreams come true
For me and you

We're goin' where the sun shines brightly
We're goin' where the sea is blue
We've seen it in the movies
Now let's see if it's true

Everybody has a summer holiday
Doin' things they always wanted to
So we're goin' on a summer holiday
To make our dreams come true
For me and you"
13,Jan & Dean,Surf City,1963,"Two girls for every boy
I bought a '30 Ford wagon and we call it a woody
(Surf City, here we come)
You know it's not very cherry, it's an oldie but a goody
(Surf City, here we come)
Well, it ain't got a back seat or a rear window
But it still gets me where I wanna go
And we're goin' to Surf City, 'cause it's two to one
You know we're goin' to Surf City, gonna have some fun
Ya, we're goin' to Surf City, 'cause it's two to one
You know we're goin' to Surf City, gonna have some fun, now
Two girls for every boy
You see they never roll the streets up 'cause there's always somethin' goin'
(Surf City, here we come)
You know they're either out surfin' or they got a party growin'
(Surf City, here we come)
Well, with two swingin' honeys for every guy
And all you gotta do is just wink your eye
Ya, we're goin' to Surf City, 'cause it's two to one
You know we're goin' to Surf City, gonna have some fun
Ya, we're goin' to Surf City, 'cause it's two to one
Ya, we're goin' to Surf City, gonna have some fun, now
Two girls for every boy
And if my woody breaks down on me somewhere on the surf route
(Surf City, here we come)
I'll strap my board to my back and hitch a ride in my wetsuit
(Surf City, here we come)
And when I get to Surf City I'll be shootin' the curl
And checkin' out the parties for a surfer girl
And we're goin' to Surf City, 'cause it's two to one
You know we're goin' to Surf City, gonna have some fun
Ya, we're goin' to Surf City, 'cause it's two to one
Ya, we're goin' to Surf City, gonna have some fun, now
Two girls for every
Two girls for every boy"
14,Bobby Vinton,Blue Velvet,1963,"Blue velvet
She wore Blue Velvet
Bluer than velvet was the night
Softer than satin was the light

From the stars
She wore blue velvet
Bluer than velvet were her eyes
Warmer than May her tender sighs

Love was ours
Ours a love I held tightly
Feeling the rapture grow
Like a flame burning brightly

But when she left gone was the glow of
Blue Velvet
But in my heart there'll always be
Precious and warm a memory through the years

And I still can see Blue Velvet through my tears
She wore Blue Velvet
But in my heart there'll always be
Precious and warm a memory through the years
And I still can see Blue Velvet through my tears
Blue Velvet."
15,Los Indios Tabajaras,Maria Elena,1963,[Instrumental]
16,The Surfaris,Wipe Out,1963,"Ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-a, wipeout 

(Instrumental)"
17,The Chiffons,He's So Fine,1963,We do not have the lyrics for He's So Fine yet.
18,Cliff Richard,Lucky Lips,1963,"When I was just a little baby
I didn't have many toys
But my momma used to say son
You got more than other boys

Now you may not be good looking
And you may not be too rich
But you'll never ever be alone
'Cause you've got lucky lips

Lucky lips are always kissing
Lucky lips are never blue
Lucky lips will always
Find a pair of lips so true

I don't need a four leaf clover
Rabbit foot or a good luck charm
With lucky lips you'll always
Have a baby in your arms

Now I never get heartbroken
No, I'll never get the blues
And if I play that game of love
I know I just can't lose

When they spin that wheel of fortune
All I do is kiss my chips
And I know I'm bound to win, yeah
'Cause I've got lucky lips

Lucky lips are always kissing
Lucky lips are never blue
Lucky lips will always find
A pair of lips so true

Don't need a four leaf clover
Rabbit's foot or a good luck charm
With lucky lips you'll always have
A baby in your arms

Lucky lips are always kissing
Lucky lips are never blue
Lucky lips will always find
A love's that's true

I need a four leaf clover
Rabbit's foot or a good luck charm
With lucky lips you'll always have
A baby in your arms"
19,The Crystals,Then He Kissed Me,1963,"Well, he walked up to me and he asked me if I wanted to dance.
He looked kinda nice and so I said I might take a chance.
When he danced he held me tight
And when he walked me home that night
All the stars were shining bright
And then he kissed me.

Each time I saw him I couldn't wait to see him again.
I wanted to let him know that he was more than a friend.
I didn't know just what to do
So I whispered I love you
And he said that he loved me too
And then he kissed me.

He kissed me in a way that I've never been kissed before,
He kissed me in a way that I wanna be kissed forever more.

I knew that he was mine so I gave him all the love that I had
And one day he took me home to meet his mom and his dad.
Then he asked me to be his bride
And always be right by his side.
I felt so happy I almost cried
And then he kissed me.

Then he asked me to be his bride
And always be right by his side.
I felt so happy I almost cried
And then he kissed me.
And then he kissed me.
And then he kissed me"
20,Johnny Cash,Ring of Fire,1963,"Love is a burning thing
And it makes a fiery ring
Bound by wild desire
I fell in to a ring of fire

I fell in to a burning ring of fire
I went down, down, down
And the flames went higher

And it burns, burns, burns
The ring of fire
The ring of fire

I fell in to a burning ring of fire
I went down, down, down
And the flames went higher
And it burns, burns, burns
The ring of fire
The ring of fire

The taste of love is sweet
When hearts like ours meet
I fell for you like a child
Oh, but the fire went wild

I fell in to a burning ring of fire
I went down, down, down
And the flames went higher

And it burns, burns, burns
The ring of fire
The ring of fire

I fell into a burning ring of fire
I went down, down, down
And the flames went higher
And it burns, burns, burns
The ring of fire
The ring of fire
And it burns, burns, burns
The ring of fire
The ring of fire"
21,Skeeter Davis,The End of the World,1963,"Why does the sun go on shining?
Why does the sea rush to shore?
Don't they know it's the end of the world?
'Cause you don't love me anymore...
Why do the birds go on singing?
Why do the stars glow above?
Don't they know its the end of the world?
It ended when i lost your love...
I wake up in the morning and i wonder
Why everything's the same as it was...
i can't understand, no- i can't understand
How life goes on the way it does...
Why does my heart go on beating?
Why do these eyes of mine cry?
Don't they know it's the end of the world?
It ended when you said: good bye.
Why does my heart go on beating?
Why do these eyes of mine cry?
Don't they know it's the end of the world?
It ended when you said: GOOD-BYE..."
22,Elvis Presley,Kiss Me Quick,1963,"Kiss me quick while we still have this feeling
Hold me close and never let me go
'Cause tomorrows can be so uncertain
Love can fly and leave just hurting
Kiss me quick because I love you so

Kiss me quick and make my heart go crazy
Sigh that sigh and whisper, oh, so low
Tell me that tonight will last forever
Say that you will leave me never
Kiss me quick because I love you so

Let the band keep playing while we are swaying
Let's keep on praying, that we'll never stop

Kiss me quick, I just can't stand this waiting
'Cause your lips are lips, I long to know
For that kiss will open Heaven's door
And we'll stay there forever more
So kiss me quick because I love you so

Let the band keep playing while we are swaying
Let's keep on praying, that we'll never stop

Kiss me quick, I just can't stand this waiting
'Cause your lips are lips, I long to know
For that kiss will open Heaven's door
And we'll stay there forever more
So kiss me quick because I love you so

Kiss me quick because I love you so
Kiss me quick because I love you so"
23,Cascades,Rhythm of the Rain,1963,"Listen to the rhythm of the falling rain
Telling me just what a fool I've been
I wish that it would go and let me cry in vain
And let me be alone again
The only girl I care about has gone away
Looking for a brand new start
But little does she know that when she left that day
Along with her she took my heart
Rain, please tell me, now, does that seem fair
For her to steal my heart away when she don't care?
I can't love another when my heart's somewhere far away
The only girl I care about has gone away
Looking for a brand new start
But little does she know that when she left that day
Along with her she took my heart

Rain, won't you tell her that I love her so?
Please, ask the sun to set her heart aglow

Rain in her heart and let the love we knew start to grow
Listen to the rhythm of the falling rain
Telling me just what a fool I've been
I wish that it would go and let me cry in vain

And let me be alone again
Oh, listen to the falling rain
Oh, listen, listen to the falling rain"
24,The Four Seasons,Walk Like a Man,1963,We do not have the lyrics for Walk Like a Man yet.
25,The Crystals,Da Doo Ron Ron (When He Walked Me Home),1963,"I met him on a Monday and my heart stood still
Da doo ron-ron-ron, Da doo ron-ron
Somebody told me that his name was Bill
Da doo ron-ron-ron, Da doo ron-ron
Yeah, my heart stood still
Yes, his name was Bill
And when he walked me home
Da doo ron-ron-ron, Da doo ron-ron
I knew what he was doing when he caught my eye
Da doo ron-ron-ron, Da doo ron-ron
He looked so quiet but my oh my
Da doo ron-ron-ron, Da doo ron-ron
Yeah, he caught my eye
Yes, oh my, oh my
And when he walked me home
Da doo ron-ron-ron, Da doo ron-ron

He picked me up at seven and he looked so fine
Da doo ron-ron-ron, Da doo ron-ron
Someday soon I'm gonna make him mine
Da doo ron-ron-ron, Da doo ron-ron
Yeah, he looked so fine
Yes, I'll make him mine
And when he walked me home
Da doo ron-ron-ron, Da doo ron-ron"
26,Ruby & The Romantics,Our Day Will Come,1963,"Our Day Will Come
Ruby & The Romantics

Our day will come
And we'll have everything.
We'll share the joy
Falling in love can bring.

No one can tell me
That I'm too young to know (young to know)
I love you so (love you so)
And you love me.

Our day will come
If we just wait a while.
No tears for us -
Think love and wear a smile.

Our dreams have magic
Because we'll always stay
In love this way
Our day will come.
(Our day will come; our day will come.)

[break]

Our dreams have magic
Because we'll always stay
In love this way.
Our day will come.
Our day will come."
27,Roy Orbison,In Dreams,1963,"A candy-colored clown they call the Sandman
Tiptoes to my room every night
Just to sprinkle stardust and to whisper
""Go to sleep, everything is all right""

I close my eyes, then I drift away
Into the magic night, I softly say
A silent prayer like dreamers do
Then I fall asleep to dream my dreams of you

In dreams I walk with you
In dreams I talk to you
In dreams you're mine all of the time
We're together in dreams, in dreams

But just before the dawn
I awake and find you gone
I can't help it, I can't help it, if I cry
I remember that you said goodbye

It's too bad that all these things
Can only happen in my dreams
Only in dreams
In beautiful dreams"
28,The Tymes,So Much in Love,1963,"As we stroll along together
Holding hands, walking all alone
So in love are we two
That we don't know what to do
So in love (doo, so in love)
In a world of our own (doo, so in love)
As we stroll by the sea together
Under stars twinkling high above
So in love are we two
No one else but me and you
So in love (doo, so in love)
So much in love (doo, so in love)
So in love (doo, so in love)
So much in love (doo, so in love)
We stroll along together
I tell you I need you oh so much
I love, love you my darling
Can you tell it in my touch?
When we walk down the aisle together
We will vow to be together till we die
So much love have we two
Just can't wait to say ""I do""
So in love (doo, so in love)
Are you and I (doo, you and I)
So in love (doo, so in love)
Are you and I (doo, you and I)
So in love (doo, so in love)
Are you and I (doo, you and I)"
29,The Beatles,From Me to You,1963,"Da-da-daa da-da-dum dum daa

Da-da-daa da-da-dum dum daa

If there's anything that you want
If there's anything I can do
Just call on me, and I'll send it along
With love from me to you

I got everything that you want
Like a heart that's, oh, so true

Just call on me, and I'll send it along
With love from me to you
I got arms that long to hold you and keep you by my side
I got lips that long to kiss you and keep you satisfied

Ooh!
If there's anything that you want
If there's anything I can do

Just call on me, and I'll send it along
With love from me to you
From me
To you
Just call on me, and I'll send it along
With love from me to you
I got arms that long to hold you and keep you by my side
I got lips that long to kiss you and keep you satisfied
Ooh!
If there's anything that you want
If there's anything I can do
Just call on me, and I'll send it along
With love from me to you
To you
To you
To you"
30,The Rooftop Singers,Walk Right In,1963,"The Rooftop Singers
Miscellaneous
Walk Right In
Walk Right In 
The Rooftop Singers 
Words and Music by Gus Cannon, Erik Darling, Willard H Svanoe, and  Hosea Woods 



Walk right in, sit right down 
Daddy, let your mind roll on 
Walk right in, sit right down 
Daddy, let your mind roll on 
Everybody's talkin' 'bout a new way of walkin' 
Do you want to lose your mind? 
Walk right in, sit right down 
Daddy, let your mind roll on 

Walk right in, sit right down 
Baby, let your hair hang down 
Walk right in, sit right down 
Baby, let your hair hang down 
Everybody's talkin' 'bout a new way of walkin' 
Do you want to lose your mind? 
Walk right in, sit right down 
Baby, let your hair hang down 


Walk right in, sit right down 
Daddy, let your mind roll on 
Walk right in, sit right down 
Daddy, let your mind roll on 
Everybody's talkin' 'bout a new way of walkin' 
Do you want to lose your mind? 
Walk right in, sit right down 
Daddy, let your mind roll on 
Daddy, let your mind roll on"
31,The Angels,My Boyfriend's Back,1963,"He went away and you hung around and bothered me every night
When I wouldn't go out with you you said things that weren't very nice.

My boyfriend's back and you're gonna be in trouble
(Hey la, hey la, my boyfriend's back)
When you see him comin' you better cut out on the double
(Hey la, hey la, my boyfriend's back)
You've been spreadin' lies that I was untrue
(Hey la, hey la, my boyfriend's back)
So look out now 'cause he's comin' after you
(Hey la, hey la, my boyfriend's back)

Hey he knows what you've been tryin'
And he knows that you've been lyin'

He's been gone for such a long time
(Hey la, hey la, my boyfriend's back)
Now he's back and things will be fine
(Hey la, hey la, my boyfriend's back)
You're gonna be sorry you were ever born
(Hey la, hey la, my boyfriend's back)
'Cause he's kinda big and he's awful strong
(Hey la, hey la, my boyfriend's back)

Hey, he knows I wasn't cheatin'
Now you're gonna get a beatin'

What made you think he'd believe all your lies
(Wah-ooo, wah-ooo)
You're a big man now but he'll cut you down to size
(Wah-ooo)
wait and see
My boyfriend's back, he's gonna save my reputation
(Hey la, hey la, my boyfriend's back)
If I were you, I'd take a permanent vacation
(Hey la, hey la, my boyfriend's back)

Yeah my boyfriends back
Yeah he's back

Hey I can see him comin'
Now you better start a-runnin'

ya ya ya ya yaya ya

now he's coming after you... (fades)"
32,Roy Orbison,Blue Bayou,1963,"I feel so bad I've got a worried mind
I'm so lonesome all the time
Since I left my baby behind on Blue Bayou

Savin' nickels, savin' dimes
Workin' till the sun don't shine
Lookin' forward to happier times on Blue Bayou

I'm goin' back some day, come what may, to Blue Bayou
Where you sleep all day and the catfish play on Blue Bayou
All those fishin' boats with their sails afloat, if I could only see
That familiar sunrise through sleepy eyes how happy I'd be

Oh, to see my baby again
And to be with some of my friends
Maybe I'd be happy then on Blue Bayou

I'm goin' back some day, gonna stay on Blue Bayou
Where the folks are fine and the world is mine on Blue Bayou
Ah, that girl of mine by my side, the silver moon and the evening tide
Ah, some sweet day gonna take away this hurtin' inside

I'll never be blue, my dreams come true
On Blue Bayou"
33,The Beach Boys,Surfin' USA,1963,We do not have the lyrics for Surfin' USA yet.
34,Elvis Presley,Bossa Nova Baby,1963,"I said, ""Take it easy, baby
I worked all day and my feet feel just like lead
You got my shirt tails flyin' all over the place
And the sweat poppin' out of my head""

She said, ""Hey, bossa nova baby
Keep on workin' for this ain't no time to quit""
She said, ""Go, bossa nova baby keep on dancin'
I'm about to have myself a fit""
Bossa nova, bossa nova

I said, “Hey little mama, let's sit down
Have a drink and dig the band""
She said, ""Drink, drink, drink oh, fiddle-de-dink
I can dance with a drink in my hand""

She said, ""Hey bossa nova baby
Keep on workin' for this ain't no time to drink""
She said, ""Go bossa nova baby
Keep on dancin', 'cause I ain't got time to think""
Bossa nova, bossa nova

I said, ""Come on baby, it's hot in here
And it's oh so cool outside
If you lend me a dollar, I can buy some gas
And we can go for a little ride""

She said, ""Hey bossa nova baby
Keep on workin' for I ain't got time for that""
She said, ""Go bossa nova baby
Keep on dancin' or I'll find myself another cat""
Bossa nova, bossa nova
Bossa nova, bossa nova
Bossa nova, bossa nova"
35,Dale & Grace,I'm Leaving it (All) Up to You,1963,We do not have the lyrics for I'm Leaving It All Up To You ((Originally Performed by Dale & Grace) [Karaoke Version]) yet.
36,Cliff Richard,The Next Time,1963,"They say, I'll love again, someday
A true love will come my way, the next time
But after you, there'll be, never be, a next time for me

They say that, I'll find happiness in someone
Else, warm caress, the next time
I'll soon forget, your kiss and heartaches, such as this will

Just be ancient history
They say that, I'm a fool to weep
That, I won't go on losing sleep, the next time

And someone else will mend the heart you've broken in two
But how can I fall in love the next time?
When I'm still, so much in love with you
When I'm still, so much in love with you"
37,Henry Mancini,Days Of Wine & Roses,1963,"The days of wine and roses
Laugh and run away like a child at play
Through the meadow land toward a closing door
A door marked 'Nevermore' that wasn't there before

The lonely night discloses
Just a passing breeze filled with memories
Of the golden smile that introduced me to
The days of wine and roses and you"
38,The Drifters,Up On the Roof,1963,"When this old world starts getting me down
And people are just too much for me to face
I climb way up to the top of the stairs
And all my cares just drift right into space

On the roof, it's peaceful as can be
And there, the world below can't bother me
Let me tell you now

When I come home feeling tired and beat
I go up where the air is fresh and sweet (Up on the roof)
I get away from the hustling crowds
And all that rat race noise down in the street (Up on the roof)

On the roof's the only place I know
Where you just have to wish to make it so
Let's go up on the roof (Up on the roof)

At night, the stars put on a show for free
And, darling, you can share it all with me
I keep-a tellin' you

Right smack dab in the middle of town
I found a paradise that's trouble-proof (Up on the roof)
And if this world starts getting you down
There's room enough for two up on the roof (Up on the roof)

Up on the roof (Up on the roof)
Oh, come on, baby (Up on the roof)
Oh, come on, honey (Up on the roof)
Everything is all right (Up on the roof)"
39,Bob Dylan,Blowin' in the Wind,1963,"How many roads must a man walk down
Before you call him a man?
How many seas must a white dove sail
Before she sleeps in the sand?
Yes, and how many times must the cannonballs fly
Before they're forever banned?
The answer, my friend, is blowing in the wind
The answer is blowing in the wind

[Verse 2-
Yes, How many years can a mountain exist
Before it is washed to the sea?
Yes, and how many years can some people exist
Before they're allowed to be free?
Yes, and how many times can a man turn his head
And pretend that he just doesn't see?
The answer, my friend, is blowing in the wind
The answer is blowing in the wind
[Verse 3-
Yes, How many times must a man look up
Before he can see the sky?
Yes, and how many ears must one man have
Before he can hear people cry?
Yes, and how many deaths will it take till he knows
That too many people have died?
The answer, my friend, is blowing in the wind
The answer is blowing in the wind"
40,Cliff Richard,Bachelor Boy,1963,"When I was young my father said
""Son, I have something to say""
And what he told me, I'll never forget
Until my dyin' day

He said, ""Son, you are a bachelor boy
And that's the way to stay
Son, you be a bachelor boy
Until your dyin' dayâ€

When I was sixteen I fell in love
With a girl as sweet as can be
But I remembered just in time
What my daddy said to me

He said, ""Son you are a bachelor boy
And that's the way to stay
Son, you be a bachelor boy
Until your dyin' dayâ€

As time goes by I probably will
Meet a girl and fall in love
Then I'll get married have a wife and a child
And they'll be my turtle doves

But until then I'll be a bachelor boy
And that's the way I'll stay
Happy to be a bachelor boy
Until my dyin' day

Yeah, I'll be a bachelor boy
And that's the way I'll stay
Happy to be a bachelor boy
Until my dyin' day"
41,Nino Tempo & April Stevens,Deep Purple,1963,"When the deep purple falls over sleepy garden walls
And the stars begin to twinkle in the night
In the mist of a memory you wander on back to me
Breathing my name with a sigh
In the still of the night once again I hold you tight
Though you're gone, your love lives on when moonlight beams
And as long as my heart will beat, sweet lover we'll always meet
Here in my deep purple dreams
Here in my deep purple dreams
When the deep purple falls over sleepy garden walls
And the stars begin to twinkle in the night
In the mist of a memory you wander back to me
Breathing my name with a sigh
In the still of the night once again I hold you tight
Though you're gone, your love lives on when moonlight beams
And as long as my heart will beat, sweet lover we'll always meet
Here in my deep purple dreams
And as long as my heart will beat, sweet lover we'll always meet
Here in my deep purple dreams"
42,Jimmy Soul,If You Wanna Be Happy,1963,"If you wanna be happy for the rest of your life
Never make a pretty woman your wife
So from my personal point of view
Get an ugly girl to marry you

If you wanna be happy for the rest of your life
Never make a pretty woman your wife
So from my personal point of view
Get an ugly girl to marry you

A pretty woman makes her husband look small
And very often causes his downfall
As soon as he marries her then she starts
To do the things that will break his heart

But if you make an ugly woman your wife
you'll be happy for the rest of your life
An ugly woman cooks meals on time
And she'll always give you peace of mind

If you wanna be happy for the rest of your life
Never make a pretty woman your wife
So from my personal point of view
Get an ugly girl to marry you

Sax solo

Don't let your friends say you have no taste
Go ahead and marry anyway
Though her face is ugly, her eyes don't match
Take it from me, she's a better catch

If you wanna be happy for the rest of your life
Never make a pretty woman your wife
So from my personal point of view
Get an ugly girl to marry you

Spoken:
Say man!
Hey baby!
I saw your wife the other day!
Yeah?
Yeah, an' she's ug-leeee!
Yeah, she's ugly, but she sure can cook, baby!
Yeah, alright!

If you wanna be happy for the rest of your life
Never make a pretty woman your wife
So from my personal point of view
Get an ugly girl to marry you

If you wanna be happy for the rest of your life
Never make a pretty woman your wife
So from my personal point of view
Get an ugly girl to marry you

If you wanna be happy for the rest of your life
Never make a pretty woman your wife
So from my personal point of view
Get an ugly girl to marry you

If you wanna be happy for the rest of your life
Never make a pretty woman your wife
So from my personal point of view
Get an ugly girl to marry you"
43,Martha & The Vandellas,Heat Wave,1963,"Whenever I'm with him
Something inside starts to burning
And I'm filled with desire
Could it be the devil in me
Or is this the way love's supposed to be?

It's like a heat wave
It's burning in my heart
I can't keep from burning
It's tearing me apart

Whenever he calls my name so softly and plain
Right then, right there, I feel that burning flame
Has high blood pressure got a hold on me?
Is this the way love's supposed to be?

It's like a heat wave
It's burning in my heart
I can't keep from burning
It's tearing me apart

Sometimes I stare in space
Tears all over my face
I can't explain it, don't understand it
I ain't never felt like this before

Now this funny feeling has me amazed
Don't know what to do, my head's in a haze
It's like a heat wave

Yeah yeah
Yeah yeah
Ha oh yeah

Yeah yeah
Yeah yeah
Oh yeah

I feel it burning right here in my heart
Don't you know it's like a heat wave?

Yeah yeah
Yeah yeah
Oh

Don't you know it's like a heat wave
Burning right here in my heart?"
44,Gerry & the Pacemakers,How Do You Do It?,1963,"How do you do what you do to me?
I wish I knew
If I knew how you do it to me, I'd do it to you
How do you do what you do to me?
I'm feelin' blue
Wish I knew how you do it to me but I haven't a clue

You give me a feeling in my heart
Like an arrow passing through it
Spose that you think you're very smart
But won't you tell me how do you do it?

How do you do what you do to me?
If I only knew
Then perhaps you'll fall for me like I fell for you

You give me a feeling in my heart
Like an arrow passing through it
Spose that you think you're very smart
But won't you tell me how do you do it?

How do you do what you do to me?
If I only knew
Then perhaps you'll fall for me like I fell for you
When I do it to you"
45,Chantays,Pipeline,1963,[Instrumental]
