Position,Artist,Song Title,Year,Lyrics
11,Paper Lace,The Night Chicago Died,1974,"Daddy was a cop
On the east side of chicago
Back in the usa
Back in the bad old days

In the heat of a summer night
In the land of the dollar bill
When the town of chicago died
And they talk about it still

When a man named al capone
Tried to make that town his own
And he called his gang to war
Against the forces of the law

I heard my momma cry
I heard her pray the night chicago died
Brother, what a night it really was
Brother, what a fight it really was
Glory be
I heard my momma cry
I heard her pray the night chicago died
Brother, what a night the people saw
Brother, what a fight the people saw
Yes, indeed
And the sound of the battle rang

Through the streets of the old east side
'til the last of the hoodlum gang
Had surrendered up or died
There was shouting in the street

And the sound of running feet
And i asked someone who said
'bout a hundred cops are dead
I heard my momma cry

I heard her pray the night chicago died

Brother, what a night it really was
Brother, what a fight it really was
Glory be

I heard my momma cry
I heard her pray the night chicago died
Brother, what a night the people saw
Brother, what a fight the people saw

Yes, indeed
Then there was no sound at all
But the clock up on the wall
Then the door burst open wide
And my daddy stepped inside
And he kissed my momma's face
Then brushed her tears away
The night chicago died
(nanananananananananana)
The night chicago died
Brother, what a night the people saw
Brother, what a fight the people saw
yes, indeed
The night chicago died
(nanananananananananana)
The night chicago died
Brother, what a night it really was
Brother, what a fight it really was
Glory be
The night chicago died
(nanananananananananana)
The night chicago died
..."
12,Love Unlimited,Love's Theme,1974,"Play...
Our love's theme tonight
my love is here
It's no dream tonight
(I'ts no dream tonight)
It's been so long
since we've danced to our love song

I know the melody
that made him mine would be
the melody that keeps him close to me
Love's theme

Play...
Our love's theme once more
make him feel
like he felt before
while the lights are low
please let the music flow
I know the melody
that made him mine would be
the melody that keeps him close to me,
Love's theme

Uhhh...
Play, our love's theme again
touch his heart,
touch his soul and then
As we sip the wine
Her lips will come to mine
I know the melody
that made him mine would be
the melody that keeps him close to me,
Love's theme...

Melody that made him mine would be
the melody that keeps him close to me, Love's theme..."
13,Eric Clapton,I Shot the Sheriff,1974,"Eric Clapton
Miscellaneous
I SHOT THE SHERIFF



by Bob Marley

I shot the sheriff, but I did not shoot the deputy.
I shot the sheriff, but I did not shoot the deputy.

All around in my home town
They're trying to track me down.
They say they want to bring me in guilty
For the killing of a deputy,
For the life of a deputy.
But I say:

I shot the sheriff, but I swear it was in self-defense.
I shot the sheriff, and they say it is a capital offense.

Sheriff John Brown always hated me;
For what I don't know.
Every time that I plant a seed
He said, ""Kill it before it grows.""
He said, ""Kill it before it grows.""
I say:

I shot the sheriff, but I swear it was in self-defense.
I shot the sheriff, but I swear it was in self-defense.

Freedom came my way one day
And I started out of town.
All of a sudden I see sheriff John Brown
Aiming to shoot me down.
So I shot, I shot him down.
I say:

I shot the sheriff, but I did not shoot the deputy.
I shot the sheriff, but I did not shoot the deputy.

Reflexes got the better of me
And what is to be must be.
Every day the bucket goes to the well,
But one day the bottom will drop out,
Yes, one day the bottom will drop out.
But I say:

I shot the sheriff, but I did not shoot the deputy, oh no.
I shot the sheriff, but I did not shoot the deputy, oh no."
14,Lynyrd Skynyrd,Sweet Home Alabama,1974,"1 2 3
Turn it up
Big wheels keep on turning
Carry me home to see my kin
Singing songs about the southland
I miss Alabamy once again and I think its a sin yes

(ooh... ooh... ooh...) Well I heard mr. young sing about her
(ooh... ooh... ooh...) Well I heard ole Neil put her down
(ooh... ooh... ooh...) Well I hope Neil Young will remember

A southern man don't need him around anyhow

Sweet home Alabama
Where the skies are so blue

Sweet home Alabama
Lord I'm coming home to you

In Birmingham they love the governor
Boo-boo-boo
Now we all did what we could do
Now watergate does not bother me
Does your conscience bother you?
Tell the truth
Sweet home Alabama
Where the skies are so blue
Sweet home Alabama
Oh yeah
Lord I'm coming home to you
Here I come Alabama
(A-l-a-b-a-m-a)
(Alabama ah-ah-ah)
(Alabama ah-ah-ah)
(Alabama ah-ah-ah)
(Alabama)
(ooh. ooh... ooh...) Now muscle shoals has got the swampers
And they've (ooh... ooh... ooh...) been known to pick a song or two (yes they do)
Lord (ooh... ooh... ooh...) they get me off so much
They pick me up when I'm feeling blue
Now how about you?
Sweet home Alabama
Where the skies are so blue
Sweet home Alabama
Lord I'm coming home to you
Sweet home Alabama
Oh sweet home baby
Where the skies are so blue and the governor's true
Sweet home Alabama
Lordy
Lord I'm coming home to you
Woo-woo
Yeah-yeah
Montgomery's got the answer"
15,Hues Corporation,Rock the Boat,1974,"So I'd like to know where, you got the notion
Said I'd like to know where, you got the notion
To rock the boat, don't rock the boat baby
Rock the boat, don't tip the boat over
Rock the boat, don't rock the boat baby, rock the boat

Ever since our voyage of love began
Your touch has thrilled me like the rush of the wind
And your arms have held me safe from a rolling sea
There's always been a quiet place to harbor you and me
Our love is like a ship on the ocean
We've been sailing with a cargo full of love and devotion

So I'd like to know where, you got the notion
Said I'd like to know where, you got the notion
To rock the boat, don't rock the boat baby
Rock the boat, don't tip the boat over
Rock the boat, don't rock the boat baby, rock the boat

Up to now we sailed through every storm
And I've always had your tender lips to keep me warm
Oh, I need to have the strength that flows from you
Don't let me drift away my dear, when love can see me through
Our love is like a ship on the ocean
We've been sailing with a cargo full of love and devotion

So I'd like to know where, you got the notion
Said I'd like to know where, you got the notion
So I'd like to know where, you got the notion
Said I'd like to know where, you got the notion
To rock the boat, don't rock the boat baby
Rock the boat, don't tip the boat over
Rock the boat, don't rock the boat baby
Rock the boat, don't tip the boat over, rock the boat, rock the boat
Rock the boat, rock the boat, rock the boat, rock the boat
Rock the boat, rock the boat, rock the boat, rock the boat
Rock the boat, rock the boat, rock the boat, rock the boat
Rock the boat, rock the boat."
16,The Three Degrees,When Will I See You Again?,1974,"Precious moments

When will I see you again?
When will we share precious moments?
Will I have to wait forever?
Will I have to suffer and cry the whole night through?

When will I see you again?
When will our hearts beat together?
Are we in love or just friends?
Is this my beginning or is this the end?

When will I see you again?
When will I see you again?
When will I see you again?

Precious moments

Are we in love or just friends?
Is this my beginning or is this the end?

When will I see you again?
When will I see you again?
When will I see you again?
..."
17,Elton John,Bennie & the Jets,1974,"Hey kids shake it loose together
The spotlight's hittin' something that's been known to change the weather
We'll kill the fatted calf tonight so stick around
You're gonna hear electric music solid walls of sound
Say Candy and Ronnie have you seen them yet?
Woo
But they're so spaced out
Be-Be-Bennie and the Jets
Oh but they're weird and wonderful
Oh Bennie she's really clean
She's got electric boots a mohair suit
You know I read it in a magazine, no oh
Be-Be-Bennie and the Jets

Hey kids plug into the faithless maybe they're blinded
But Bennie makes them ageless
We shall survive let us take ourselves along
Where we fight our parents out in the streets to find who's right and who's wrong
Oh Candy and Ronnie have you seen them yet?
Oh but they're so spaced out
Be-Be-Bennie and the Jets
Oh but they're weird and wonderful
Oh Bennie she's really clean
She's got electric boots a mohair suit
You know I read it in a magazine, no oh
Be-Be-Bennie and the Jets
Oh Candy and Ronnie have you seen them yet?
Oh but they're so spaced out
Be-Be-Bennie and the Jets
Oh but they're weird and wonderful
Oh Bennie she's really clean
She's got electric boots a mohair suit
You know I read it in a magazine, no oh
Be-Be-Bennie and the Jets

Bennie
Bennie and the Jets
Bennie Bennie Bennie
Bennie and the Jets
Bennie Bennie
Bennie Bennie Bennie and the Jets
Bennie Bennie Bennie
Bennie and the Jets
Bennie Bennie Bennie Bennie
Bennie Bennie Bennie Bennie and the Jets Jets Jets
Bennie Bennie Bennie
Bennie Bennie Bennie Bennie Bennie Bennie Bennie Bennie and the Jets"
18,MFSB,TSOP (The Sound of Philadelphia),1974,"People all over the world
People all over the world
People all over the world
People all over the world
People all over the world
People all over the world
People all over the world
People all over the world
Let's get it on
It's time to get down
Let's get it on
It's time to get down
Let's get it on
It's time to get down
Let's get it on
It's time to get down"
19,Ringo Starr,"You're Sixteen, You're Beautiful (And You're Mine)",1974,"(Richard Sherman and Robert Sherman)

Ho!

You come on like a dream, peaches and cream,
Lips like strawberry wine.
You're sixteen, you're beautiful and you're mine. (mine, all mine)

You're all ribbons and curls, ooh, what a girl,
Eyes that sparkle and shine.
You're sixteen, you're beautiful and you're mine.
(mine, all mine, mine, mine)

You're my baby, you're my pet,
We fell in love on the night we met.
You touched my hand, my heart went pop,
Ooh, when we kissed, i could not stop.

You walked out of my dreams, into my arms,
Now you're my angel divine.
You're sixteen, you're beautiful, and you're mine.

You're my baby, you're my pet,
We fell in love on the night we met.
You touched my hand, my heart went pop,
Ooh, when we kissed, i could not stop.

You walked out of my dreams, into my car,
Now you're my angel divine.
You're sixteen, you're beautiful, and you're mine.

You're sixteen, you're beautiful, and you're mine.

You're sixteen, you're beautiful, and you're mine.

All mine, all mine, all mine.

All mine, all mine, all mine.

All mine, all mine, all mine, all mine, but i do.

You are mine!


What shall we do with the drunken sailor?
What shall we do with the drunken sailor?"
20,Charlie Rich,The Most Beautiful Girl,1974,"Hey, did you happen to see
The most beautiful girl in the world?
And if you did, was she crying, crying?

Hey, if you happen to see
The most beautiful girl that walked out on me
Tell her I'm sorry, tell her I need my baby
Oh, won't you tell her that I love her

I woke up this morning
Realized what I had done
I stood alone in the cold gray dawn
I knew I'd lost my morning sun

I lost my head and I said some things
Now comes the heartaches that the morning brings
I know I'm wrong and I couldn't see
I let my world slip away from me

So hey, did you happen to see
The most beautiful girl in the world?
And if you did, was she crying, crying?

Hey, if you happen to see
The most beautiful girl that walked out on me
Tell her I'm sorry, tell her I need my baby
Oh, won't you tell her that I love her

Hey, if you happen to see
The most beautiful girl that walked out on me
Tell her I'm sorry, tell her I need my baby
Oh, won't you tell her that I love her"
21,The Stylistics,You Make Me Feel Brand New,1974,"My love
I'll never find the words my love
To tell you how I feel my love
Mere words could not explain

Precious love
You held my life within your hands
Created everything I am
Taught me how to live again

Only you
Came when I needed a friend
Believed in me through thick and thin
This song is for you, filled with gratitude and love

God bless you
You make me feel brand new
For God bless me with you
You make me feel brand new
I sing this song 'cause you
Make me feel brand new

My love
Whenever I was insecure
You built me up and made me sure
You gave my pride back to me

Precious friend
With you I'll always have a friend
You're someone who I can depend
To walk a path that sometimes bends

Without you
Life has no meaning or rhyme
Like notes to a song out of time
How can I repay you for having faith in me

God bless you
You make me feel brand new
For God bless me with you
You make me feel brand new
I sing this song for you
You"
22,Marvin Hamlisch,The Entertainer,1974,"You're the entertainer, the entertainer
You're the entertainer, the entertainer

You made 'em laugh, and you left 'em feelin' glad
You made 'em cry, and you left 'em feelin' sad
They've seen you perform in so many plays
But they're not to know you're unhappy today

So they'll never know, go on with the show
'Cause, You're the entertainer, the entertainer
You're the entertainer, the entertainer

The curtain's up, and your audience is waiting out there
Now walk on stage, boy, like you don't have a care
And don't let 'em know that you're feelin' so low
Since your girl put you down, you're a sad-hearted clown

But the show must go on, go on and on
Cause, You're the entertainer, the entertainer
You're the entertainer, the entertainer, yeah

[Instrumental Interlude]

Now hear that applause, now you know you made the grade
You fooled them well, for the money they paid
Now walk off in style, and don't forget to smile
Though your heart tells you, ""frown"" you can't let the people down

Sure your one girl has gone, but you've got to walk on
When, You're the entertainer, tell yourself
(The entertainer)
You're the entertainer, you know, you can do it
(The entertainer)
You're the entertainer, walk on, in style now
(The entertainer)
You're the entertainer, come on, in style no
(The entertainer)
You're the entertainer, come on, in style now
(The entertainer)"
23,Suzi Quatro,Devil Gate Drive,1974,"Hey, you all want to go down to Devil Gate Drive?
Well, come on
Welcome to the dive

Well, at the age of five they can do their jive
Down in Devil Gate Drive
And at the age of six they're gonna get their kicks
Down in Devil Gate Drive

Well, your mama don't know where your sister done go
She gone down to the drive, she's the start of the show
And let her move on up, let her come let her go
She can jive down in Devil Gate Drive

So come alive, come alive
Down in Devil Gate Drive
So come alive, come alive
Down in Devil Gate, down in Devil Gate
Down in Devil Gate Drive
Down in Devil Gate, down in Devil Gate
Down in Devil Gate Drive

When they reach their teens, that's when they all get mean
Down in Devil Gate Drive
When I was sweet sixteen I was the jukebox queen
Down in Devil Gate Drive

I lead the angel pack on the road to sin
Knock down the gates, let me in, let me in
Don't mess me 'round 'cause you know where I've been
To 'The Dive, down in Devil Gate Drive

So come alive, come alive
Down in Devil Gate Drive
So come alive, come alive
Down in Devil Gate, down in Devil Gate
Down in Devil Gate Drive
Down in Devil Gate, down in Devil Gate
Down in Devil Gate Drive

Well, your mama don't know where your sister done go
She goes down to the drive, she's the start of the show
Let her move on up, let her come let her go
She can jive, down in Devil Gate Drive

So come alive, come alive
Down in Devil Gate Drive
So come alive, come alive
Down in Devil Gate, down in Devil Gate
Down in Devil Gate Drive
Down in Devil Gate, down in Devil Gate
Down in Devil Gate Drive

Come on, boys, let's do it one more time for Suzi
Are you ready, now?
Come alive, come alive, yeah"
24,John Denver,Annie's Song,1974,"You fill up my senses
Like a night in a forest
Like a mountain in springtime
Like a walk in the rain
Like a storm in the desert
Like a sleepy blue ocean
You fill up my senses
Come fill me again

Come let me love you
Let me give my life to you
Let me drown in your laughter
Let me die in your arms
Let lay down beside you
Let me always be with you
Come let me love you
Come love me again

Let me always be with you
Come let me love you
Come love me again

You fill up my senses
Like a night in a forest
Like a mountain in springtime
Like a walk in the rain
Like a storm in the desert
Like a sleepy blue ocean
You fill up my senses
Come fill me again"
25,Olivia Newton-John,I Honestly Love You,1974,"Exception occurred 
HTTP Error 404: Not Found"
26,Elton John,Lucy in the Sky With Diamonds,1974,"Picture yourself in a boat on a river
With tangerine trees and marmalade skies
Somebody calls you, you answer quite slowly
A girl with kaleidoscope eyes

Cellophane flowers of yellow and green
Towering over your head
Look for the girl with the sun in her eyes
And she's gone

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds

Follow her down to a bridge by a fountain
Where rocking horse people eat marshmallow pies
Everyone smiles as you drift past the flowers
That grow so incredibly high

Newspaper taxis appear on the shore
Waiting to take you away
Climb in the back with your head in the clouds
And you're gone

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds

Newspaper taxis appear on the shore
Waiting to take you away
Climb in the back with your head in the clouds
And you're gone

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds

Picture yourself on a train in a station
With plasticine porters with looking glass ties
Suddenly someone is there at the turnstile
The girl with kaleidoscope eyes

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds

Lucy in the sky with diamonds
Lucy in the sky with diamonds
Lucy in the sky with diamonds"
27,Barry White,"Can't Get Enough of Your Love, Babe",1974,"I've heard people say that too much of anything
Is not good for you, baby, but I don't know about that
As many times as we've loved and
We've shared love and made love
It doesn't seem to me like it's enough
It's just not enough, no, it's just not enough, oh baby

My darling, I can't get enough of your love, baby
Girl, I don't know, I don't know why
I can't get enough of your love, babe
Some things I can't get used to, no matter how I try
It's like the more you give, the more I want
And baby, that's no lie, oh no, baby

Tell me, what can I say, what am I gonna do?
How should I feel when everything is you?
What kind of love is this that you're givin' me
Is it in your kiss or just because you're sweet?

Girl, all I know is every time you're near
I feel the change, something's movin'
I scream your name, look what you you got me doin'

Darling, I can't get enough of your love, baby
Girl, I don't know, I don't know, I don't know why
I can't get enough of your love, baby, oh no, baby
Girl, if I could only make you see and make you understand
Girl, your love for me is all I need
And more than I can stand, oh well, baby

How can I explain all the things I feel
You've given me so much, girl, you're so unreal
Still I keep loving you, more and more each time
Girl, what am I gonna do 'cause you blow my mind

I get the same old feeling every time you're here
I feel the change, something moves
I scream your name, look what you you got me doing

Darling, I can't get enough of your love, baby
Girl, I don't know, I don't know, I don't know why
I can't get enough of your love, baby
Oh my darling, I can't get enough of your love, baby, oh baby
Girl, I don't know, I don't know why
I can't get enough of your love, baby
Darling, I can't get enough of your love, baby"
28,Paul Anka,(You're) Having My Baby,1974,"Having my baby
What a lovely way of sayin' how much you love me?
Having my baby
What a lovely way of sayin' what you're thinkin' of me?

I can see it
Face is glowin'
I can see in your eyes
I'm happy you know it

That you're having my baby
You're the woman I love and I love what it's doin' to ya
Having my baby
You're a woman in love and I love what's goin' through ya

The need inside you
I see it showin'
Whoa, the seed inside ya, baby, do you feel it growin'?
Are you happy you know it?

That you're having my baby
I'm a woman in love and I love what it's doin' to me
Having my baby
I'm a woman in love and I love what's goin' through me

Didn't have to keep it
Wouldn't put you through it
You could have swept it from you life
But you wouldn't do it, no, you wouldn't do it

And you're having my baby
I'm a woman in love and I love what it's doin' to me
Having my baby
I'm a woman in love and I love what's goin' through me

Having my baby
(Having my baby)
What a lovely way of sayin' how much you love me?
Having my baby
(Having my baby)
I'm a woman in love and I love what's goin' through me"
29,Grand Funk Railroad,The Loco-Motion,1974,"Everybody's doin' a brand new dance now
(Come on baby, do the Loco-Motion)
I know you'll get to like it if you give it a chance now
(Come on baby, do the Loco-Motion)
My little baby sister can do it with ease
It's easier than learnin' your ABCs
So, come on, come on, and do the Loco-Motion with me

You've got to swing your hips now
Come on
Jump up
Jump back
Oh well, I think you've got the knack

Woah, woah
Now that you can do it, well let's make a chain now
(Come on baby, do the Loco-Motion)
A chuga-chuga motion like a railroad train, now
(Come on baby, do the Loco-Motion)
Do it nice and easy now, and don't lose control
A little bit of rhythm and a lot of soul
So, come on, come on, and do the Loco-Motion with me

Woah, woah
Move around the floor in a loco-motion
(Come on baby, do the Loco-Motion)
Do it holdin' hands if'n you get the notion
(Come on baby, do the Loco-Motion)
There's never been a dance that's so easy to do
It even makes you happy when you're feelin' blue
So, come on, come on, and do the Loco-Motion with me
(Come on baby, do the Loco-Motion)
So, come on, come on, and do the Loco-Motion with me
(Come on baby, do the Loco-Motion)
So, come on, come on, and do the Loco-Motion with me
(Come on baby, do the Loco-Motion)
(Come on baby, do the Loco-Motion)
(Come on baby, do the Loco-Motion)
(Come on baby, do the Loco-Motion)
(Come on baby, do the Loco-Motion)"
30,Elton John,Don't Let the Sun Go Down On Me,1974,"I can't light
No more of your darkness
All my pictures
Seem to fade to black and white
I'm growing tired
And time stands still before me
Frozen here on the ladder of my life
Too late to save myself from falling

I took a chance and changed your way of life
But you misread my meaning when I met you
Close the door and left me blind by the light
Don't let the sun go down on me
(don't let the sun)
Although I search myself it's always someone else I see
I'd just allow a fragment

(don't let the sun) of your life

To wander f-r-e-e...
By losing everything
Is like the sun going down on me
I can't find
Oh the right romantic line
But see me once and see the way I feel

Don't discard me just because you think I mean you harm
But these cuts I have

Oh they need love to help them heal
Don't let the sun go down on me
(don't let the sun)
Although I search myself it's always someone else I see
I'd just allow a fragment
(don't let the sun) of your life

To wander f-r-e-e...
By losing everything
Is like the sun going down on me

Don't let the sun go down on me
(don't let the sun)
Although I search myself it's always someone else I see
I'd just allow a fragment
(don't let the sun) of your life
To wander f-r-e-e... yeah
By losing everything
Is like the sun going down on me"
31,Donny Osmond,I'm Leaving it (All) Up to You,1974,"I?m leavin it all up to you
You decide what youre gonna do
Now do you want my love
Or are we through

That?s why I?m leaving it up to you
You decide what youre gonna do
Now do you want my love
Or are we through

My heart in my hand
I don?t understand
Baby, what, what have I done wrong
I worship, I worship the ground that you walk on

That?s why I?m leavin it up to you
You decide what youre gonna do
Now do you want my love
Or are we through"
32,The Sweet,Teenage Rampage,1974,"Exception occurred 
HTTP Error 404: Not Found"
33,Golden Earring,Radar Love,1974,"I've been drivin' all night, my hand's wet on the wheel
There's a voice in my head, that drives my heel
It's my baby callin', says, ""I need you here""
Ans it's half past four, and I'm shifting gear

When she's lonely and the longing gets too much
She sends a cable comin' in from above
Don't need no phone at all
We've got a thing that's called radar love
We've got a wave in the air, radar love

The radio's playing some forgotten song
Brenda Lee's coming on strong
The road's got me hypnotized
And I'm speeding into a new sunrise

When I get lonely, and I'm sure I've had enough
She sends her comfort, comin' in from above
Don't need no letter at all
We've got a thing that's called radar love
We've got a line in the sky, radar love

No more speed, I'm almost there
Gotta keep cool, now gotta take care
Last car to pass, here I go
And the line of cars drove down real slow

And the radio played that forgotten song
Brenda Lee's coming on strong
And the newsman sang his same song
One more radar lover gone

When I get lonely, and I'm sure I've had enough
She sends her comfort, comin' in from above
We don't need no letter at all
We've got a thing that's called radar love
We've got a line in the sky
We've got a thing that's called radar love
We've got a thing that's called radar love"
