Position,Artist,Song Title,Year,Lyrics
11,Ringo Starr,Photograph,1973,"Every time I see your face
It reminds me of the places we used to go
But all I've got is a photograph
And I realize you're not coming back anymore

I thought I'd make it the day you went away
But I can't make it 'til you come home again to stay

I can't get used to living here
While my heart is broke, my tears I cry for you
I want you here to have and hold
As the years go by, and we grow old and grey

Now you're expecting me to live without you
But that's not something that I'm looking forward to

I can't get used to living here
While my heart is broke, my tears I cry for you
I want you here to have and hold
As the years go by, and we grow old and grey

Every time I see your face
It reminds me of the places we used to go
But all I've got is a photograph
And I realize you're not coming back anymore
Every time I see your face
It reminds me of the places we used to go
All I've got is a photograph
And I realize you're not coming back anymore
Every time I see your face
It reminds me of the places we used to go
But all I've got is a photograph"
12,Carpenters,Top of the World,1973,"Carpenters
A Song For You
Top Of The World
Such a feelin's comin' over me
There is wonder in most everything I see
Not a cloud in the sky
Got the sun in my eyes
And I won't be surprised if it's a dream

Everything I want the world to be
Is now coming true especially for me
And the reason is clear
It's because you are here
You're the nearest thing to heaven that I've seen

I'm on the top of the world lookin' down on creation
And the only explanation I can find
Is the love that I've found ever since you've been around
Your love's put me at the top of the world

Something in the wind has learned my name
And it's tellin' me that things are not the same
In the leaves on the trees and the touch of the breeze
There's a pleasin' sense of happiness for me

There is only one wish on my mind
When this day is through I hope that I will find
That tomorrow will be just the same for you and me
All I need will be mine if you are here

I'm on the top of the world lookin' down on creation
And the only explanation I can find
Is the love that I've found ever since you've been around
Your love's put me at the top of the world"
13,Marvin Gaye,Let's Get it On,1973,"I've been really tryin', baby
Tryin' to hold back this feeling for so long
And if you feel like I feel, baby
Then, c'mon, oh, c'mon

Let's get it on
Ah, baby, let's get it on
Let's love, baby
Let's get it on, sugar
Let's get it on

We're all sensitive people
With so much to give
Understand me, sugar
Since we've got to be here
Let's live
I love you

There's nothing wrong with me
Loving you, baby no no
And giving yourself to me can never be wrong
If the love is true

Don't you know how sweet and wonderful life can be
I'm asking you baby to get it on with me
I ain't gonna worry
I ain't gonna push, won't push you baby
So c'mon, c'mon, c'mon, c'mon, c'mon, baby
Stop beatin' 'round the bush

Let's get it on
Let's get it on
You know what I'm talkin' 'bout
C'mon, baby
Let your love come out
If you believe in love
Let's get it on
Let's get it on, baby
This minute, oh yeah
Let's get it on
Please, let's get it on

C'mon, c'mon, c'mon, c'mon, c'mon, darlin'
Stop beatin' 'round the bush
Oh, gonna get it on
Threaten' you, baby
I wanna get it on
You don't have to worry that it's wrong
If the spirit moves ya
Let me groove ya good
Let your love come down
Oh, get it on
C'mon, baby
Do you know the meaning?
I've been sanctified
Girl, you give me good feeling
I've been sanctified"
14,Suzi Quatro,Can the Can,1973,"Can the Can
(Chinn/Chapman)


Well you call your mama tiger
And we all know you are lying
And your boyfriend's name is eagle
And he lives up in the sky (High, high)
Watch out the tiger don't go claw the eagle's eye
But let the eagle take the tiger by surprise
(Scratch out her eyes)

Refrain:
So make a stand for your man, honey
Try to can the can
Put your man in the can, honey
Get him while you can
Can the can
Can the can
If you can
Well can the can

Well your sister's got the feline touch
She touches up your mind
And your eagle lover likes his little bit of evil
Loving all the time
Don't let the cat get into the eagle's nest at night
Because the eagle could say 'yes' without a fight
(Scratch out her eyes)

Refrain:
So make a stand for your man, honey
Try to can the can
Put your man in the can, honey
Get him while you can
Can the can
Can the can
If you can
Well can the can

Ooh can the can
(Can the can honey)
Ooh can the can
(Can the can honey)
Uhh huh can the can
(Can the can honey)
Ooh can the can
(Can the can honey)
Can the can
(Can the can honey)
Ooh can the can
(Can the can honey)
Ah honey,
Honey
Honey
Honey, honey, honey

Make a stand for your man honey
Try to can the can
Put your man in the can honey
Get him while you can
Can the can
Can the can
If you can

Make a stand for your man honey
Try to can the can
Put your man in the can honey
Get him while you can
Can the can
Can the can
If you can"
15,The Sweet,Blockbuster,1973,"Aah-aah, aah-aah

You better beware, you better take care
You better watch out if you've got long black hair
He'll come from behind, you'll go out of your mind
You'd better not go, you'd never know what you'll find

Aah-aah, aah-aah

You look in his eyes, don't be surprised
If you don't know what's going on behind his disguise
Nobody knows where Buster goes
He'll steal your woman out from under your nose

Does anyone know the way? Did we hear someone say
We just haven't got a clue what to do
Does anyone know the way? There's got to be a way
To block Buster

The cops are out, they're running about
Don't know if they'll ever be able to block Buster out
He's gotta be caught, he's gotta be taught
'Cause he's more evil than anyone here ever thought

Does anyone know the way? Did we hear someone say
We just haven't got a clue - ow!
Does anyone know the way? There's got to be a way
To block Buster

Does anyone know the way? Did we hear someone say
We just haven't got a clue what to do
Does anyone know the way? There's got to be a way
To block Buster

Aah-aah, aah-aah
Aah-aah, aah-aah
Buster, Buster, block Buster
Buster, Buster, block Buster
Buster, Buster, block Buster
Buster, Buster, block Buster
Buster, Buster, block Buster
Buster, Buster, block Buster
Buster, Buster, block Buster
Buster, Buster, block Buster"
16,Elton John,Daniel,1973,"Daniel is traveling tonight on a plane
I can see the red tail lights heading for Spain
Oh, and I can see Daniel waving goodbye
God, it looks like Daniel, must be the clouds in my eyes

They say Spain is pretty though I've never been
And Daniel says it's the best place that he's ever seen
Oh, and he should know, he's been there enough
God, I miss Daniel, oh I miss him so much, oh

Daniel my brother you are older than me
Do you still feel the pain of the scars that won't heal?
Your eyes have died but you see more than I
Daniel you're a star in the face of the sky

Oh, Daniel my brother you are older than me
Do you still feel the pain of the scars that won't heal?
Your eyes have died but you see more than I
Daniel you're a star in the face of the sky

Daniel is traveling tonight on a plane
And I can see the red tail lights heading for Spain
Oh, and I can see Daniel waving goodbye
God, it looks like Daniel must be the clouds in my eyes
Oh God it looks like Daniel, must be the clouds in my eyes"
17,Stevie Wonder,You Are the Sunshine of My Life,1973,"You are the sunshine of my life
That's why I'll always be around
You are the apple of my eye
Forever you'll stay in my heart

I feel like this is the beginning
Though I've loved you for a million years
And if I thought our love was ending
I'd find myself drowning in my own tears

You are the sunshine of my life, yeah
That's why I'll always stay around, yeah, yeah
You are the apple of my eye
Forever you'll stay in my heart

You must have known that I was lonely
Because you came to my rescue
And I know that this must be Heaven
How could so much love be inside of you?

You are the sunshine of my life, yeah
That's why I'll always stay around
You are the apple of my eye
Forever you'll stay in my heart, yeah

You are the sunshine of my life, baby
That's why I'll always stay around"
18,Carpenters,Yesterday Once More,1973,"Carpenters
Now And Then
Yesterday Once More
When i was young

I'd listened to the radio

Waitin' for my favorite songs

Waiting they played i'd sing along

It made me smile



Those were such happy times

And not so long ago

How i wondered where they'd gone

But they're back again

Just like a long lost friend

All the songs i loved so well



(*) every sha-la-la-la

Every wo-wo-wo

Still shines

Every shing-a-ling-a-ling

That they're starting to sing's

So fine



When they get to the part

Where he's breakin' her heart

It can really make me cry

Just like before

It's yesterday once more



Lookin' back on how it was

In years gone by

And the good times that i had

Makes today seem rather sad

So much has changed



It was songs of love that

I would sing to then

And i'd memorize each word

Those old melodies

Still sound so good to me

As they melt the years away



Repeat (*)



All my best memories

Come back clearly to me

Some can even make me cry

Just like before

It's yesterday once more



Repeat (*)"
19,Maureen McGovern,The Morning After,1973,"There's got to be a morning after
If we can hold on through the night
We have a chance to find the sunshine
Let's keep on looking for the light

Oh, can't you see the morning after?
It's waiting right outside the storm
Why don't we cross the bridge together
And find a place that's safe and warm?

It's not too late, we should be giving
Only with love can we climb
It's not too late, not while we're living
Let's put our hands out in time

There's got to be a morning after
We're moving closer to the shore
I know, we'll be there by tomorrow
And we'll escape the darkness
We won't be searching anymore

There's got to be a morning after
(There's got to be a morning after)
There's got to be a morning after
(There's got to be a morning after)
There's got to be a morning after
(There's got to be a morning after)

There's got to be a morning after
(There's got to be a morning after)
There's got to be a morning after
(There's got to be a morning after)"
20,Deep Purple,Smoke On the Water,1973,"We all came out to Montreux
On the Lake Geneva shoreline
To make records with a mobile
We didn't have much time

Frank Zappa and the Mothers
Were at the best place around
But some stupid with a flare gun
Burned the place to the ground

Smoke on the water
A fire in the sky
Smoke on the water

They burned down the gambling house
It died with an awful sound
Funky Claude was running in and out

He was pulling kids out the ground
When it all was over
We had to find another place
Swiss time was running out

It seemed that we would lose the race, now
Smoke on the water
A fire in the sky
Smoke on the water
(guitar solo)
Smoke on the water
A fire in the sky
Smoke on the water"
21,Wings,My Love,1973,"Wings
Miscellaneous
My Love
MY LOVE (P. McCartney)




          SOL
             And when I go away
          SOL                             FA#
             I know my heart can stay with my love
                         SI
             It's understood
                                  MI
             It's in the hands of my love
                 FA#      SOL    SOL#
             And my love does it good
                   RE             MI
             Wo wo wo wo    Wo wo wo wo
            SOL               RE
             My love does it good


             And when the cupboard's bare
             I'll still find something there with my love
             It's understood
             It's everywhere with my love
             And my love does it good
             Wo wo wo wo    Wo wo wo wo
             My love does it good


                 MI      LA       RE      LA#
             Oh my love      wo...my love
                 SOL               LA     RE   LA#
             Only my love holds the other key   to me
                MI       LA       RE      LA#
             Oh my love      wo...my love
                 SOL               LA        RE
             Only my love does it good to  me


             Don't ever ask me why
             I never say goodbye to my love
             It's understood
             It's everywhere with my love
             And my love does it good
             Wo wo wo wo    Wo wo wo wo
             My love does it good


             Oh my love      wo...my love
             Only my love does it good to...   me"
22,David Bowie,Space Oddity,1973,"Ground control to major tom
Ground control to major tom
Take your protein pills and put your helmet on

Ground control to major tom
Commencing countdown, engines on
Check ignition and may god's love be with you

Ten, nine, eight, seven, six, five,
Four, three, two, one, liftoff

This is ground control to major tom
You've really made the grade
And the papers want to know whose shirts you wear
Now it's time to leave the capsule if you dare

""this is major tom to ground control
I'm stepping through the door
And i'm floating in a most peculiar way
And the stars look very different today

For here
Am i sitting in a tin can
Far above the world
Planet earth is blue
And there's nothing i can do

Though i'm past one hundred thousand miles
I'm feeling very still
And i think my spaceship knows which way to go
Tell me wife i love her very much she knows""

Ground control to major tom
Your circuit's dead, there's something wrong
Can you hear me, major tom?
Can you hear me, major tom?
Can you hear me, major tom?
Can you....

""here am i floating round my tin can
Far above the moon
Planet earth is blue
And there's nothing i can do."""
23,Stories,Brother Louie,1973,"Stories
Super Hits Of The 70's: Have A Nice Day, Volume 10
Brother Louie
She was black as the night.
Louie was whiter than white.
Danger, danger, when you taste brown sugar.
Louie fell in love overnight.

Nothing bad; it was good.
Louie had the best good he could.
When he took her home to meet his mama and papa,
Louie knew just where he stood.

Louie, Louie, Louie, Louie,
Louie, Louie, Louie, Lou-ah,
Louie, Louie, Louie, Louie,
Louie, Louie, you're gonna cry.

There is good in the night,
Knowing what's wrong from what's right.
He took her home to meet his mama and papa,
Man, he had a terrible fight.

Louie nearly caused a scene,
Wishing it was a dream.
Ain't no difference if you're black or white.
Brothers, you know what I mean.

Louie, Louie, Louie, Louie,
Louie, Louie, Louie, Lou-ah,
Louie, Louie, Louie, Louie,
Louie, Louie, you're gonna cry.

Louie, Louie, Louie, Louie,
Louie, Louie, Louie, Lou-ah,
Louie, Louie, Louie, Louie,
Louie, Louie, you're gonna cry.

Louie, Louie, Louie, Louie,
Louie, Louie, Louie, Louie, Louie, Lou-ah,
Louie, Louie, Louie, Louie,
Louie, Louie, you're gonna cry.

Louie, Louie, Louie, Louie,
Louie, Louie, Louie, Lou-ah...(fades)"
24,Stealer's Wheel,Stuck in the Middle With You,1973,We do not have the lyrics for Stuck In The Middle With You (In the Style of Stealer's Wheel) [Karaoke Version With Backup Vocals] yet.
25,Wings,Live & Let Die,1973,"When you were young
And your heart
Was an open book
You used to say
Live and let live!
(You know you did, you know you did, you know you did)
But if this ever changing world
In which we live in.
Makes you give in a cry
Say live and let die!
(Live and let die!)
Live and let die!
(Live and let die!)
What does it matter to ya?
When you got a job to do
You gotta do it well.
You got to give the other them a hand!
You used to say
Live and let live
(You know you did, you know you did, you know you did)
But if this ever changing world
In which we live in
Makes you give in a cry
Say live and let die!
(Live and let die!)
Live and let die!
(Live and let die!)"
26,Lou Reed,Walk On the Wild Side,1973,We do not have the lyrics for Walk on the Wild Side yet.
27,Timmy Thomas,Why Can't We Live Together?,1973,"Tell me why? Tell me why? Tell me why?
Umm, why can't we live together?
Tell me why? Tell me why?
Umm, why can't we live together?
Everybody wants to live together
Why can't we live together?

No more wars, no more wars, no more war
Umm, just a little peace in this world
No more wars, no more war
All we want is some peace in this world

Everybody wants to live together
Why can't we live together?

Can't live, can't live
Can't live together
Can't live together

No matter, no matter what color
Umm, you are still my brother
I said, ""No matter, no matter what color
Umm, you are still my brother""

Everybody wants to live together
Why can't we live together?"
28,Gladys Knight & The Pips,Midnight Train to Georgia,1973,"L.A. proved too much for the man
(Too much for the man, he couldn't make it)
So he's leaving a life he's come to know, ooh
(He said he's going)
He said he's going back to find
(Going back to find)
Ooh, what's left of his world
The world he left behind not so long ago

He's leaving
(Leaving)
On that midnight train to Georgia, yeah
(Leaving on the midnight train)
Said he's going back
(Going back to find)
To a simpler place and time, oh yes he is
(Whenever he takes that ride, guess who's gonna be right by his side)
I'll be with him
(I know you will)
On that midnight train to Georgia
(Leaving on a midnight train to Georgia, woo woo)
I'd rather live in his world
(Live in his world)
Than live without him in mine
(Her world is his, his and hers alone)

He kept dreaming
(Dreaming)
Ooh, that some day he'd be a star
(A superstar, but he didn't get far)
But he sure found out the hard way
That dreams don't always come true, oh no, uh uh
(Dreams don't always come true, uh uh, no, uh uh)
So he pawned down his hopes
(Woo, woo, woo-woo)
And even sold his old car
(Woo, woo, woo-woo)
Bought a one way ticket back to the life he once knew
Oh yes he did, he said he would

Oh-oh, he's leaving
(Leaving)
On that midnight train to Georgia, yeah
(Leaving on a midnight train)
Said he's going back to find, ooh
(Going back to find)
A simpler place and time, ooh, yeah
(Whenever he takes that ride, guess who's gonna be right by his side)
I'm gonna be with him
(I know you will)
On that midnight train to Georgia
(Leaving on a midnight train to Georgia, woo woo)
I'd rather live in his world
(Live in his world)
Than live without him in mine
(Her world is his, his and hers alone)

Ooh, he's leaving
(Leaving)
On the midnight train to Georgia, yeah, ooh y'all
(Leaving on the midnight train)
Said he's going back to find
(Going back to find)
Ooh, a simpler place and time, ooh y'all, uh-huh
(Whenever he takes that ride, guess who's gonna be right by his side)
I've got to be with him
(I know you will)
On that midnight train to Georgia
(Leaving on a midnight train to Georgia, woo woo)
I'd rather live in his world
(Live in his world)
Than live without him in mine
(Her world is his, his and hers alone)

For love, gonna board the midnight train to ride
For love, gonna board, gotta board the midnight train to go
For love, gonna board, uh huh, the midnight train to go
My world, his world, our world, mine and his alone
My world, his world, our world, mine and his alone
I got to go
I got to go
I got to go, hey
I got to go
I got to go
My world, his world, my man, his girl
I got to go
I got to go, oh
I got to go
My world, his world, our world, his girl"
29,Billy Paul,Me & Mrs Jones,1973,"Me and Mrs. Jones
We got a thing going on
We both know that it's wrong
But it's much too strong to let it cool down

We meet every day at the same cafe
Six-thirty I know, I know she'll be there
Holding hands, making all kinds of the plans
While the jukebox plays our favorite song

Me and Mrs., Mrs. Jones, Mrs. Jones, Mrs. Jones, Mrs. Jones
We got a thing going on
We both know that it's wrong
But it's much too strong to let it cool down

We gotta be extra careful
That we don't build our hopes up too high
'Cause she's got her own obligations
And so, and so do I

Me, me and Mrs., Mrs. Jones, Mrs. Jones, Mrs. Jones, Mrs. Jones
We got a thing going on
We both know that it's wrong
But it's much too strong to let it cool down

Well, it's time for us to be leaving
It hurts so much, it hurts so much inside
Now she'll go her way and I'll go mine
Tomorrow we'll meet the same place, the same time

Me, me and Mrs., Mrs. Jones, Mrs. Jones, Mrs. Jones, Mrs. Jones
We got a thing going on

We gotta be extra careful
We can't afford to build our hopes up too high
I wanna meet and talk with you
At the same place, the same cafe, the same time

And we gonna hold hands like we used to
We gonna talk it over, talk it over
We know, they know and you know and I know that it was wrong
But I'll make it strong, we gotta let them know now
That we got a thing goin' on, a thing goin' on"
30,The O'Jays,Love Train,1973,"People all over the world (everybody)
Join hands (join)
Start a love train, love train
People all over the world (all the world, now)
Join hands (love ride)
Start a love train (love ride), love train

The next stop that we make will be remember
Tell all the folks in Russia, and China, too
Don't you know that it's time to get on board
And let this train keep on riding, riding on through
Well, well

People all over the world (you don't need no money)
Join hands (come on)
Start a love train, love train (don't need no ticket, come on)
People all over the world (Join in, ride this train)
Join in (Ride this train, y'all)
Start a love train (Come on, train), love train

All of you brothers over in Africa
Tell all the folks in Egypt, and Israel, too
Please don't miss this train at the station

'Cause if you miss it, I feel sorry, sorry for you
Well

People all over the world (Sisters and brothers)
Join hands (join, come on)
Start a love train (ride this train, y'all), love train (Come on)
People all over the world (Don't need no tickets)
Join hands (come on, ride)
Start a love train, love train

Ride, let it ride
Let it ride
Let it ride
People, ain't no war

People all over the world (on this train)
Join in (ride the train)
Start a love train, love train (ride the train, y'all)
People all over the world (come on)
Join hands (you can ride or stand, yeah)
Start a love train, love train (makin' love)
People all over the world ('round the world, y'all)
Join hands (come on)
Start a love train, love train

People all over the world (on this train)
Join in (ride the train)
Start a love train, love train
People all over the world (come on)
Join hands (yeah)"
31,Helen Reddy,Delta Dawn,1973,"Delta dawn what's that flower you have on?
Could it be a faded rose from days gone by?
And did I hear you say he was a meeting you here today
To take you to his mansion in the sky eye

She's 41 and her daddy still calls her baby
All the folks 'round Brownsville say she's crazy
'Cause she walks downtown with her suitcase in her hand
Lookin' for a mysterious dark haired man

In her younger days they called her delta dawn
Prettiest woman you ever laid eyes on
When a man of low degree stood by her side
Promised her he'd take her for his bride

Delta dawn what's that flower you have on?
Could it be a faded rose from days gone by?
And did I hear you say he was a meeting you here today
To take you to his mansion in the sky eye

Delta dawn what's that flower you have on?
Could it be a faded rose from days gone by?
And did I hear you say he was meeting you here today
To take you to his mansion in the sky eye

Delta dawn what's that flower you have on?
Could it be a faded rose from days gone by?
And did I hear you say he was a meeting you here today
To take you to his mansion in the sky eye

Delta dawn what's that flower you have on?
Could it be a faded rose from days gone by?
And did I hear you say he was a meeting you here today
To take you to his mansion in the sky eye

Delta dawn what's that flower you have on?
Could it be a faded rose from days gone by?
And did I hear you say he was a meeting you here today
To take you to his mansion in the sky eye"
32,Demis Roussos,"Goodbye, My Love, Goodbye",1973,"Hear the wind sing a sad old song
It knows I'm leaving you today
Please don't cry or my heart will break
When I go on my way

Goodbye my love, goodbye
Goodbye and au revoir
As long as you remember me
I'll never be too far

Goodbye my love, goodbye
I always will be true
So hold me in your dreams
Till I come back to you

See the stars in the skies above
They'll shine wherever I may roam
I will pray every lonely night
That soon they'll guide me home

Goodbye my love, goodbye
Goodbye and au revoir
As long as you remember me
I'll never be too far

Goodbye my love, goodbye
I always will be true
So hold me in your dreams
Till I come back to you"
