Position,Artist,Song Title,Year,Lyrics
34,The Hollies,Stop Stop Stop,1966,"See the girl with cymbals on her fingers
Entering through the door
Ruby glistening from her navel
Shimmering around the floor

Bells on feet go, ting a ling a linging
Going through my head
Sweat is falling just-a-like-a tear drops
Running from her head

Now she dancing, going through the movements
Swaying to and fro
Body moving, bringing back a memory
Thoughts of long ago

Blood is rushing, temperature is rising
Sweating from my brow
Like a snake, her body fascinates me
I can’t look away now

Stop, stop, stop all the dancing
Give me time to breathe
Stop, stop, stop all the dancing
Or I’ll have to leave

Now, she’s moving all around the tables
Luring all in sight
But I know that she cannot see me
Hidden by the light

Closer, closer, she is getting nearer
Soon she’ll be in reach
As I enter into a spotlight
She stands lost for speech

Stop, stop, stop all the dancing
Give me time to breathe
Stop, stop, stop all the dancing
Or I’ll have to leave

Stop, stop, stop all the dancing
Give me time to breathe
Stop, stop, stop all the dancing
Or I’ll have to leave

Now I hold her, people are staring
Don’t know what to think
And we struggle knocking over tables
Spilling all the drinks

Can’t they understand that I want her?
Happens every week
Heavy hand upon my collar
Throws me in the street

Stop, stop, stop all the dancing
Give me time to breathe
Stop, stop, stop all the dancing
Or I’ll have to leave, leave"
35,Sonny & Cher,Little Man,1966,"Little man
When you stand by my side
Then I know I don't have
To hide from anyone

And I pray that
We'll stay just that way
Till the day comes along
When we catch the sun

Little girl, you're runnin'
Come catch my hand, I'm near you
Little girl, you're singin'
Come close to me, I hear you

You're growin' old
My mother's cold
Now it's time that you learned
What it meant to be mature

There's no such place
As make believe
But when I look at your face
I'm not so sure

Little girl, you're runnin'
Come catch my hand, I'm near you
Little girl, you're singin'
Come close to me, I hear you

You and me is what I see
And that's the way
It's gonna stay
And it will always be

So little man
Please understand
That in this world with all its land
You're all I see

Little girl, you're runnin'
Come catch my hand, I'm near you
Little girl, you're singin'
Come close to me, I hear you

Little girl, you're runnin'
Come catch my hand, I'm near you
Little girl, you're singin'
Come close to me, I hear you"
36,Crispian St Peters,Pied Piper,1966,"You
with your masquerading
and you
always contemplating
what to do
in case heaven has found you
can't you see
that it's all around you
so follow me
[1, 2: hey] come on, babe
follow me
i'm the pied piper
follow me
i'm the pied piper
and i'll show you where it's at
come on, babe
can't you see
i'm the pied piper
trust in me
i'm the pied piper
and i'll show you where it's at
girl
don't be scared to move
hey, babe
what are you tryin' to prove
it ain't true
that your life has kicked you
it's your mind
and that's all that's trickin' you
so step in line
come on, babe
follow me
come on, babe
trust in me
come on, babe
can't you see
come on, babe
follow me
i'm the pied piper"
37,The Supremes,(You Keep Me) Hangin' On,1966,"Set me free, why don't cha, baby
Get out my life, why don't cha, baby
'Cause you don't really love me
You just keep me hangin' on
You don't really need me
But you keep me hangin' on
You don't really need me
But you keep me hangin' on

Why do you keep a comin' around
Playin' with my heart?
Why don't you get out of my life
And let me make a new start?
Let me get over you
The way you've gotten over me, hey

Set me free, why don't cha, baby
Let me be, why don't cha, baby
'Cause you don't really love me
You just keep me hangin' on
Now you don't really want me
You just keep me hangin' on

You say although we broke up
You still wanna be just friends
But how can we still be friends
When seein' you only breaks my heart again
And there ain't nothin' I can do about it

Woo, set me free, why don't cha, baby
Woo, get out my life, why don't cha, baby
Set me free, why don't cha, baby
Get out my life, why don't cha, baby

You claim you still care for me
But your heart and soul needs to be free
Now that you've got your freedom
You wanna still hold on to me
You don't want me for yourself
So let me find somebody else, hey

Why don't you be a man about it
And set me free
Now you don't care a thing about me
You're just using me

Go on, get out, get out of my life
And let me sleep at night
'Cause you don't really love me
You just keep me hangin' on"
38,Peter & Gordon,Lady Godiva,1966,"Seventeen, a beauty queen
She made a ride that caused a scene
In the town

Her long blonde hair
Hangin' down around her knees
All the cats who dig striptease
Prayin' for a little breeze
Her long blonde hair
Falling down across her arms
Hiding all the lady's charms
Lady Godiva

She found fame and made her name
A hollywood director came into town
And said to her
""How'd you like to be a star?""
""You're a girl that could go far""
""'specially dressed the way you are""
She smiled at him
Gave her pretty head a shake
That was Lady G's mistake
A-hey-hey-hey
Lady Godiva

He directs certificate 'X'
And people now are craning their necks
To see her
'cause she's a star
One that everybody knows
Finished with the striptease shows
Now she can't afford her clothes

Her long blonde hair
Lyin' on the barber's floor
Doesn't need it long anymore
Lady Godiva"
39,Question Mark & The Mysterians,96 Tears,1966,We do not have the lyrics for 96 Tears - Originally Performed By Question Mark / the Mysterians yet.
40,Petula Clark,My Love,1966,"My love is warmer than the warmest sunshine
softer than a sigh.
my love is deeper than the deepest ocean
wider than the sky.
my love is brighter than the brightest star
that shines every night above
and there is nothing in this world
that can ever change my love
Something happended to my heart the day that i met you
something that i never felt before
you are always on my mind no matter what i do
and everyday it seems that i want you more
My love is warmer than the warmest sunshine
softer than a sigh.
my love is deeper than the deepest ocean
wider than the sky.
my love is brighter than the brightest star
that shines every night above
and there is nothing in this world
that can ever change my love
once i thought that love was meant for anyone else but me
once i thought you'd never come my way
now it only goes to show how wrong we all can be
for now i have to tell you everyday
My love is warmer than the warmest sunshine
softer than a sigh
my love is deeper than the deepest ocean
wider than the sky
my love is brighter than the brightest star
that shines every night above
and there is nothing in this world
that can ever change my love
my love is warmer than the warmest sunshine
softer than a sigh
my love is deeper than the deepest ocean
wider than the sky
my love is brighter than the brightest star
that shines every night above
and there is nothing in this world
that can ever change my love"
41,The Beatles,Nowhere Man,1966,"He's a real nowhere man
Sitting in his nowhere land
Making all his nowhere plans for nobody

Doesn't have a point of view
Knows not where he's going to

Isn't he a bit like you and me?

Nowhere man, please listen (aaah-ah-la-la-la)
You don't know what you're missing (aaah-ah-la-la-la)
Nowhere man (aaah-ah-la-la-la)
The world is at your command (aaah-aah-lala-lala-la)
He's as blind as he can be
Just sees what he wants to see
Nowhere man, can you see me at all?
Nowhere man, don't worry (aaah-ah-la-la-la)
Take your time; don't hurry (aaah-ah-la-la-la)
Leave it all (aaah-ah-la-la-la)
Till somebody else lends you a hand (aaah-aah-lala-lala)
Doesn't have a point of view
Knows not where he's going to
Isn't he a bit like you and me?
Nowhere man please listen (aaah-ah-la-la-la)
You don't know what you're missing (aaah-ah-la-la-la)
Nowhere man (aaah-ah-la-la-la)
The world is at your command (aaah-aah-lala-lala)
He's a real nowhere man
Sitting in his nowhere land
Making all his nowhere plans for nobody
Making all his nowhere plans for nobody
Making all his nowhere plans for nobody"
42,Lovin' Spoonful,Daydream,1966,"What a day for a daydream
What a day for a daydreamin' boy
And I'm lost in a daydream
Dreamin' 'bout my bundle of joy

And even if time ain't really on my side
It's one of those days for taking a walk outside
I'm blowing the day to take a walk in the sun
And fall on my face on somebody's new-mown lawn

I've been having a sweet dream
I been dreaming since I woke up today
It's starring me and my sweet thing
'Cause she's the one makes me feel this way

And even if time is passing me by a lot
I couldn't care less about the dues you say I got
Tomorrow I'll pay the dues for dropping my load
A pie in the face for being a sleepy bull dog

And you can be sure that if you're feeling right
A daydream will last long into the night
Tomorrow at breakfast you may pick up your ears
Or you may be daydreaming for a thousand years

What a day for a daydream
Custom-made for a daydreaming boy
And I'm lost in a daydream
Dreaming 'bout my bundle of joy"
43,The Mindbenders,A Groovy Kind of Love,1966,"When I'm feeling blue, all I have to do 
Is take a look at you, then I'm not so blue 
When you're close to me, I can feel your heart beat 
I can hear you breathing near my ear 
Wouldn't you agree, baby you and me got a groovy kind of love 

Anytime you want to you can turn me onto 
Anything you want to, anytime at all 
When I kiss your lips, ooh I start to shiver 
Can't control the quivering inside 
Wouldn't you agree, baby you and me got a groovy kind of love, oh 

When I'm feeling blue, all I have to do 
Is take a look at you, then I'm not so blue 
When I'm in your arms, nothing seems to matter 
My whole world could shatter, I don't care 
Wouldn't you agree, baby you and me got a groovy kind of love 
We got a groovy kind of love 
We got a groovy kind of love, oh 
We got a groovy kind of love"
44,Tommy Roe,Sweet Pea,1966,"Oh Sweet Pea, come on and dance with me
Come on, come on, come on and dance with me
Oh Sweet Pea, won't you be my girl?
Won't you? Won't you? Won't you be my girl?

I went to a dance just the other night
I saw a girl there she was out of sight
I asked a friend of mine who she could be
He said that her friends just call her Sweet Pea

Oh Sweet Pea, come on and dance with me
Come on, come on, come on and dance with me
Oh Sweet Pea, won't you be my girl?
Won't you? Won't you? Won't you be my girl?

I walked on over and asked her to dance
Thinkin' maybe later of makin' romance
But every guy there was thinkin' like me
I had to stand in line to get a dance with Sweet Pea

Oh Sweet Pea, come on and dance with me
Come on, come on, come on and dance with me
Oh Sweet Pea, won't you be my girl?
Won't you? Won't you? Won't you be my girl?

I finally got to whisper sweet words in her ear
Convinced her that we oughta get away from there
We took a little walk I held her close to me
And underneath the stars I said to Sweet Pea

Oh Sweet Pea I love you can't you see
Love you, love you, love you can't you see
Oh Sweet Pea, won't you be my girl?
Won't you? Won't you? Won't you be my girl?"
45,The Young Rascals,Good Lovin',1966,"Good lovin'
Good lovin'
Good lovin'
Good lovin'

I was feelin' so bad
I asked my family doctor just what I had
I said, ""Doctor, Mr. M.D.""
(Doctor, doctor)
""Now can you tell me what's ailin' me""
(Doctor)

He said, ""Yeah, yeah, yeah, yeah, yeah""
(Yeah, yeah, yeah, yeah, yeah)
Yes, indeed
All I, I really need

Good lovin'
(Now gimme that good, good lovin')
Good lovin'
(All I need is lovin')
Good lovin'
(Good, good lovin', baby)
Good lovin'

Honey, please squeeze me tight
(Squeeze me tight)
Don't you want your baby to be all right
(Be all right)

I said, ""Baby, now it's for sure""
(Baby, it's for sure)
""I got the fever, yeah, and you got the cure""
(Got the cure)

Yeah, yeah, yeah, yeah, yeah
(Yeah, yeah, yeah, yeah, yeah)
Yes indeed
All I really need

Good lovin'
(C'mon, gimme that lovin')
Good lovin'
(All I need is lovin')
Good lovin'
(Good, good lovin', baby)
Good lovin'

Good lovin'
Good lovin'

Good lovin'
(All I need is lovin')
Good lovin'
(All I want is lovin')
Good lovin'
(Lovin' early in the morning)
Good lovin'
(Lovin' you late at night)

Good lovin'
(Love, love)
Good lovin'
(Love, love, love, love, lovin')"
46,Simon & Garfunkel,I am a Rock,1966,"A winter's day
In a deep and dark December
I am alone
Gazing from my window
To the streets below
On a freshly fallen silent shroud of snow

I am a rock
I am an island

I've built walls
A fortress steep and mighty
That none may penetrate
I have no need of friendship
Friendship causes pain
It's laughter and it's loving I disdain

I am a rock
I am an island

Don't talk of love
Well I've heard the word before
It's sleeping in my memory
I won't disturb the slumber
Of feelings that have died
If I never loved, I never would have cried

I am a rock
I am an island

I have my books
And my poetry to protect me
I am shielded in my armor
Hiding in my room
Safe within my womb
I touch no one, and no one touches me

I am a rock
I am an island

And a rock feels no pain
And an island never cries"
47,Manfred Mann,Pretty Flamingo,1966,"On our block all of the guys call her flamingo
Cause her hair glows like the sun
And her eyes can light the skies
When she walks she moves so fine like a flamingo
Crimson dress that clings so tight
She's out of reach and out of sight
When she walks by she brightens up the neighborhood
Oh every guy would make her his if he just could
If she just would
Some sweet day I'll make her mine pretty flamingo
Then every guy will envy me
Cause paradise is where I'll be
Pretty flamingo
Pretty flamingo
When she walks by she brightens up the neighborhood
Oh every guy would make her his if he just could

If she just would
Some sweet day I'll make her mine pretty flamingo
Then every guy will envy me
Cause paradise is where I'll be
Sha la la la la la la pretty flamingo
Some day I'll make her mine
Yes, I will
Yes, I will
Sha la la la la la la"
48,Happenings,See You in September,1966,"I'll be alone each and every night
While you're away, don't forget to write

Bye-bye, so long, farewell
Bye-bye, so long

See you in September
See you when the summer's through
Here we are (bye, baby, goodbye)
Saying goodbye at the station (bye, baby, goodbye)
Summer vacation (bye, baby bye, baby)
Is taking you away (bye, baby, goodbye)

Have a good time but remember
There is danger in the summer moon above
Will I see you in September
Or lose you to a summer love
(Counting the days 'till I'll be with you)
(Counting the hours and the minutes, too)

Bye, baby, goodbye
Bye, baby, goodbye
Bye, baby, goodbye (bye-bye, so long, farewell)
Bye, baby, goodbye (bye-bye, so long)

Have a good time but remember
There is danger in the summer moon above
Will I see you in September
Or lose you to a summer love
(I'll be alone each and every night)
(While you're away, don't forget to write)

See you (bye-bye, so long, farewell)
In September (bye-bye, so long, farewell)
I'm hopin' I'll
See you (bye-bye, so long, farewell)
In September (bye-bye, so long, farewell)
Well, maybe I'll
See you (bye-bye, so long, farewell)
In September (bye-bye, so long, farewell)"
49,The Righteous Brothers,(You're My) Soul & Inspiration,1966,"Girl, I can't let you do this
Let you walk away
Girl, how can I live through this
When you're all I wake up for each day?

Baby, you're my soul and my inspiration
You're all I've got to get me by
You're my soul and my inspiration
Without you, baby, what good am I?

I never had much goin'
But at least I had you
How can you walk out knowin'
I ain't got nothin' left if you do?

Baby, you're my soul and my inspiration
You're all I've got to get me by
You're my soul and my inspiration
Without you, baby, what good am I?
Oh, what good am I?

Baby, I can't make it withoutcha
And I'm tellin' ya, honey
You're my reason for laughin'
For cryin', for livin', and for dyin'

Baby, I can't make it without you
Please, I'm beggin' you, baby
If you go it will kill me
I swear it, girl I just can't bear it

You're my soul and my inspiration
You're all I've got to get me by
You're my soul and my inspiration
Without you, baby, what good am I?
Oh, what good am I?

You're my soul and my inspiration
You're all I've got, all I've got to get by
Soul, inspiration
Oh, baby, I'm beggin' you, baby"
50,Association,Cherish,1966,"Cherish is the word I use to describe
All the feeling that I have hiding here for you inside
You don't know how many times I've wished that I had told you
You don't know how many times I've wished that I could hold you
You don't know how many times I've wished that I could mold you
Into someone who could cherish me as much as I cherish you

Perish is the word that more than applies
To the hope in my heart each time I realize
That I am not gonna be the one to share your dreams
That I am not gonna be the one to share your schemes
That I am not gonna be the one to share what seems to be
The life that you could cherish as much as I do yours

Oh, I'm beginning to think that man has never found
The words that could make you want me
That have the right amount of letters, just the right sound
That could make you hear, make you see
That you are driving me out of my mind

Oh, I could say I need you, but then you'd realize
That I want you, just like a thousand other guys
Who'd say they loved you with all the rest of their lies
When all they wanted was to touch your face, your hands
And gaze into your eyes

Cherish is the word I use to describe
All the feeling that I have hiding here for you inside
You don't know how many times I've wished that I had told you
You don't know how many times I've wished that I could hold you
You don't know how many times I've wished that I could mold you
Into someone who could cherish me as much as I cherish you
And I do cherish you
And I do cherish you
Cherish is the word"
51,Bobby Hebb,Sunny,1966,"Sunny, yesterday my life was filled with rain
Sunny, you smiled at me and really eased the pain
The dark days are gone and the bright days are here
My sunny one shines so sincere, sunny one so true, I love you

Sunny, thank you for the sunshine bouquet
Sunny, thank you for the love you brought my way
You gave to me your all and all
Now I feel ten feet tall, sunny one so true, I love you

Sunny, thank you for the truth you let me see
Sunny, thank you for the facts from A to Z
My life was torn like a wind-blown sand
And the rock was formed when you held my hand
Sunny one so true, I love you

Sunny, thank you for the smile upon your face
Sunny, thank you for the gleam that shows its grace
You're my spark of nature's fire
You're my sweet complete desire, sunny one so true, I love you
Sunny, yesterday my life was filled with rain"
52,The Beach Boys,God Only Knows,1966,"I may not always love you
But long as there are stars above you
You never need to doubt it
I'll make you so sure about it

God only knows what I'd be without you

If you should ever leave me
Though life would still go on, believe me
The world could show nothing to me
So what good would living do me?

God only knows what I'd be without you

God only knows what I'd be without you

If you should ever leave me
Though life would still go on, believe me
The world could show nothing to me
So what good would living do me?

God only knows what I'd be without you

God only knows what I'd be without you

God only knows what I'd be without you
..."
53,James Brown,It's a Man's Man's Man's World,1966,"This is a man's world

This is a man's world

But it would be nothing
Nothing
without a woman or a girl

You see man made the cars
To take us over the road
Man made the train
To carry the heavy load
Man made the electric light
To take us out of the dark
Man made the boat for the water
Like Noah made the ark
This is a man's, man's, man's world
But it would be nothing
Nothing
without a woman or a girl

Man thinks about a little bit of baby girls
and a baby boys

Man make them happy
'Cause man make them toys

And after man made everything, everything he can

You know that man makes money
to buy from other man

This is a man's world
But it would be nothing, nothing

Not one little thing
Without a woman or a girl

He's lost in the wilderness
He's lost in bitterness
He's lost"
54,Simon & Garfunkel,Homeward Bound,1966,"I'm sittin' in the railway station
Got a ticket for my destination
On a tour of one night stands
My suitcase and guitar in hand
And every stop is neatly planned
For a poet and a one man band

Homeward bound
I wish I was
Homeward bound

Home, where my thought's escapin'
Home, where my music's playin'
Home, where my love lies waitin'
Silently for me

Everyday's an endless stream
Of cigarettes and magazines
And each town looks the same to me
The movies and the factories
And every stranger's face I see
Reminds me that I long to be

Homeward bound
I wish I was
Homeward bound

Home, where my thought's escapin'
Home, where my music's playin'
Home, where my love lies waitin'
Silently for me

Tonight I'll sing my songs again
I'll play the game and pretend
But all my words come back to me
In shades of mediocrity
Like emptiness in harmony
I need someone to comfort me

Homeward bound
I wish I was
Homeward bound

Home, where my thought's escapin'
Home, where my music's playin'
Home, where my love lies waitin'
Silently for me
Silently for me"
55,Sam The Sham & The Pharaohs,Lil' Red Riding Hood,1966,"Who's that I see walkin' in these woods
Why, it's Lil' Red Riding Hood

Hey there, Lil' Red Riding Hood
You sure are looking good
You're everything a big bad wolf could want

Listen to me
Lil' Red Riding Hood
I don't think little big girls should
Go walking in these spooky old woods alone

What big eyes you have
The kind of eyes that drive wolves mad
So just to see that you don't get chased
I think I ought to walk with you for a ways

What full lips you have
They're sure to lure someone bad
So until you get to grandma's place
I think you ought to walk with me and be safe

I'm gonna keep my sheep suit on
Until I'm sure that you've been shown
That I can be trusted walking with you alone

Lil' Red Riding Hood
I'd like to hold you if I could
But you might think I'm a big bad wolf so I won't

What a big heart I have
The better to love you with
Lil' Red Riding Hood
Even bad wolves can be good

I'll try to be satisfied
Just to walk close by your side
Maybe you'll see things my way
Before we get to grandma's place

Lil' Red Riding Hood
You sure are looking good
You're everything that a big bad wolf could want

I mean baa
Baa"
56,Lou Christie,Lightnin' Strikes,1966,"Listen to me, baby, you gotta understand
You're old enough to know the makings of a man
Listen to me, baby, it's hard to settle down
Am I asking too much for you to stick around?

Every boy wants a girl
He can trust to the very end
Baby, that's you
Won't you wait? But 'til then

When I see lips beggin' to be kissed
(Stop)
I can't stop
(Stop)
I can't stop myself
  (Stop, stop)

Lightning's striking again
Lightning's striking again

Nature's takin' over my one-track mind
Believe it or not, you're in my heart all the time
All the girls are sayin' that you'll end up a fool
For the time being, baby, live by my rules

When I settle down
I want one baby on my mind
Forgive and forget
And I'll make up for all lost time

If she's put together fine
And she's readin' my mind
(Stop)
I can't stop
(Stop)
I can't stop myself
  (Stop, stop)

Lightning's striking again
Lightning's striking again
And again and again and again

Lightning's striking again
Lightning's striking again

There's a chapel in the pines
Waiting for us, around the bend
Picture in your mind
Love forever, but 'til then

If she gives me a sign
That she wants to make time
(Stop)
I can't stop
(Stop)
I can't stop myself
  (Stop, stop)

Lightning's striking again
Lightning's striking again
And again and again and again
Lightning's striking again
And again and again and again"
57,Ike & Tina Turner,River Deep Mountain High,1966,"When I was a little girl
I had a rag doll
Only doll I've ever owned
Now I love you just the way
I loved that rag doll

But only now my love has grown
And it gets stronger in every way
And it gets deeper, let me say
And it gets higher day by day
And do I love you?

My, oh my
Yeah, river deep, mountain high
Yeah, yeah, yeah
If I lost you would I cry?

Oh, how I love you, baby
Baby, baby
When you were a young boy
Did you have a puppy
That always followed you around?

Well, I'm gonna be
As faithful as that puppy
No, I'll never let you down
'Cause it grows stronger
Like a river flows

And it gets bigger, baby
And heaven knows
And it gets sweeter, baby
As it grows and do I love you?

My, oh my
Yeah, river deep, mountain high
Yeah, yeah, yeah
If I lost you would I cry?

Oh, how I love you, baby
Baby, baby, baby
I love you, baby
Like a flower loves the spring

And I love you, baby
Like a robin loves to sing
And I love you, baby
Like a school boy loves his pet

And I love you, baby
River deep, mountain high
Baby, baby, baby
Oh baby, oh, oh
Do I love you?

My, oh my, oh
Yeah river deep, mountain high
Yeah, yeah, yeah
If I lost you would I cry?
Oh, how I love you, baby
Baby, baby, baby"
58,Wilson Pickett,Land of 1000 Dances,1966,"One, two, three
One, two, three
Ow! Uh! Alright! Uh!

Got to know how to Pony
Like Bony Moronie
Mash Potato
Do The Alligator
Put your hand on your hips, yeah
Let your backbone slip
Do the Watusi
Like my little Lucy

Ow! Uh!
Na, na-na na-na
Na-na na-na
Na-na na-na na-na
Na-na na-na
Need somebody help me say it one time!
Na, na-na na-na
Na-na na-na
Na-na na-na na-na
Na-na na-na

Wow!
Ow!
Uh!
You know I feel alright?
Hah!
Feel pretty good, y'all
Uh-hah!

Na, na-na na-na
Na-na na-na
Na-na na-na na-na
Na-na na-na
C'mon y'all, let's say it one mo' time!
Na, na-na na-na
Na-na na-na
Na-na na-na na-na
Na-na na-na

Ohh!

Dancin' in the alley
With Long Tall Sally
Twistin' with Lucy
Doin' the Watusi
Roll over on your back
I like it like that
Do that Jerk, oh
Watch me work, y'all

Ow! Do it!
Wow! Do it!
Watch me do it
Ohh, help me!
Ohh, help me!
Ohh, help me!
Ohh, help me!"
59,Johnny Rivers,Poor Side Of Town,1966,"Do-doo-doo-wah, shoo-be-doo-be
Do-doo-doo-wah, shoo-be-doo-be

How can you tell me how much you miss me
When the last time I saw you, you wouldn't even kiss me
That rich guy you've been seein' must have put you down
So welcome back, baby, to the poor side of town

To him you were nothin' but a little plaything
Not much more than an overnight fling
To me you were the greatest thing this boy had ever found
And girl, it's hard to find nice things on the poor side of town

I can't blame you for tryin'
I'm tryin' to make it too
I've got one little hang up, baby
I just can't make it without you

So tell me, are you gonna stay now?
Will you stand by me, girl, all the way now?
With you by my side, they can't keep us down
Together we can make it, baby, from the poor side of town

So tell me how much you love me?
Come near to me and say you need me now
Oh, with you by my side this world can't keep us down
Together we can make it, baby, from the poor side of town

Do-doo-doo-wah, shoo-be-doo-be
Do-doo-doo-wah, shoo-be-doo-be
Do-doo-doo-wah, shoo-be-doo-be"
60,"Dave Dee, Dozy, Beaky, Mick & Tich",Bend It,1966,"Bend it, bend it, just a little bit
And take it easy, show you're likin' it
And lover, you know that we're gonna hit
The heights cause I'm sure that we're made to fit
Together just like pieces of a
Jigsaw puzzle, what's the hustle
Bend it, bend it, just a little more

Without you, baby, I'm so insecure
But you can make me feel that I am sure
I've got a sickness only you can cure
So just relax, there's stacks of time, but honey

Please don't tease me - try to please me
Oh-yeah, that's good, oh-yes, ah-yes
Bend it, bend it, just a little bit
And take it easy, show you're likin' it
And lover, you know that we're gonna hit
The heights cause I'm sure that we're made to fit

Together just like pieces of a
Jigsaw puzzle, what's the hustle
Bend it, bend it, just a little bit
And take it easy, show you're likin' it
And ahhh... Show me now, yeah that's right
Ah, oh yeah, yeah that's right"
61,The Rolling Stones,As Tears Go By,1966,"It is the evening of the day
I sit and watch the children play
Smiling faces I can see
But not for me
I sit and watch
As tears go by
My riches can't buy everything
I want to hear the children sing
All I hear is the sound
Of rain falling on the ground
I sit and watch
As tears go by
It is the evening of the day
I sit and watch the children play
Doin' things I used to do
They think are new
I sit and watch
As tears go by"
62,The Rolling Stones,"Have You Seen Your Mother, Baby",1966,"We do not have the lyrics for Have You Seen Your Mother, Baby, Standing In the Shadow? (Live Mono ""Got Live If You Want It"" Version) yet."
63,Ray Conniff,Somewhere My Love,1966,"Ray Conniff
Miscellaneous
Somewhere, My Love
Somewhere, My Love 
From the Movie ""Doctor Zivago"" 
µçÓ°[ÆëÍß¸çÒ½Éú]²åÇú 
Ray Conniff 

Somewhere, my love 
There will be songs to sing 
Although the snow 
Covers the hope of spring 
Somewhere a hill 
Blossoms in green and gold 
And there are dreams 
All that your heart can hold 

Someday we'll meet again, my lov 
Someday whenever the spring breaks through 

You'll come to me out of the long ago 
Warm as the wind, soft as the kiss of snow 
Till then my sweet 
Think of me now and then 
God speed my love till you are mine again 

Now on my own, think of me now and then 
God speed my love till you are mine again"
64,Dusty Springfield,You Don't Have to Say You Love Me,1966,"When I said, I needed you
You said you would always stay
It wasn't me who changed, but you
And now you've gone away

Don't you see that now you've gone
And I'm left here on my own
And that I have to follow you
And beg you to come home

You don't have to say you love me
Just be close at hand
You don't have to stay forever
I will understand
Believe me, believe me
I can't help but love you
But believe me, I'll never tie you down

Left alone with just a memory
Life seems dead and so unreal
All that's left is loneliness
There's nothing left to feel

You don't have to say you love me
Just be close at hand
You don't have to stay forever
I will understand
Believe me, believe me

You don't have to say you love me
Just be close at hand
You don't have to stay forever
I will understand
Believe me, believe me
Believe me"
65,The Walker Brothers,The Sun Ain't Gonna Shine (Anymore),1966,"Loneliness
Is a cloak you wear
A deep shade of blue
Is always there

The sun ain't gonna shine anymore
The moon ain't gonna rise in the sky
The tears are always clouding your eyes
When you're without love - Baby

Emptiness
Is a place your in
With nothing to lose
But no more to win

(Repeat Chorus, except exclude 'baby')

Lonely, without you baby
Girl I need you
I can't go on

(Repeat Chorus, but add an extra
'The sun ain't gonna shine anymore'
after 3rd line)

The sun ain't gonna shine anymore
(Repeat till fade)"
66,Jimmy Ruffin,What Becomes of the Broken Hearted,1966,"As I walk this land of broken dreams
I have visions of many things
But happiness is just an illusion
Filled with sadness and confusion

What becomes of the brokenhearted
Who had love that's now departed?
I know I've got to find
Some kind of peace of mind, maybe

The roots of love grow all around
But for me they come a-tumblin' down
Everyday heartaches grow a little stronger
I can't stand this pain much longer

I walk in shadows searching for light
Cold and alone, no comfort in sight
Hoping and praying for someone who cares
Always moving and goin' nowhere

What becomes of the brokenhearted
Who had love that's now departed?
I know I've got to find
Some kind of peace of mind, help me please

I'm searching though I don't succeed
But someone look, there's a growing need
All is lost, there's no place for beginning
All that's left is an unhappy ending

Now what becomes of the brokenhearted
Who had love that's now departed?
I know I've got to find
Some kind of peace of mind
I'll be searching everywhere
Just to find someone to care
I'll be looking everyday
I know I'm gonna find a way
Nothing's gonna stop me now
I know I'll find a way somehow
I'll be searching everywhere"
67,The Sandpipers,Guantanamera,1966,"Guantanamera, guajira guantanamera
Guantanamera, guajira guantanamera

Yo soy un hombre sincero
De don de crece la palma
Yo soy un hombre sincero
De don de crece la palma
Yantes des morirme guiero
Echar mis versos del alma

Guantanamera, guajira, guantanamera
Guantanamera, guajira guantanamera
Guantanamera, guajira guantanamera
Guantanamera, guajira guantanamera

I'm just a man who is trying
To do some good before dying
To ask each man and his brother
To bear no ill toward each other
This life will never be hollow
To those who listen and follow

Guantanamera, guajira, guantanamera
Guantanamera, guajira, guantanamera
Guantanamera, guajira, guantanamera
Guantanamera, guajira, guantanamera

I write my rhymes with no learning
And yet with truth they are burning
But is the world waiting for them?
Or will they all just ignore them?
Have I a poet's illusion
A dream to die in seclusion?

Guantanamera, guajira, guantanamera
Guantanamera, guajira, guantanamera
Guantanamera, guajira, guantanamera
Guantanamera, guajira; guantanamera

A little brook on a mountain
The cooling spray of a fountain
Arouse in me an emotion
More than the vast boundless ocean
For there's a wealth beyond measure
In little things that we treasure

Guantanamera, guajira, guantanamera
Guantanamera, guajira, guantanamera"
68,Aaron Neville,Tell it Like it Is,1966,"If you want something to play with
Go and find yourself a toy
'Cause baby my time is too expensive
And I'm not a little boy, no no

If you are serious, look girl, look girl, look girl
Just don't play with my heart it makes me furious
But if you want me to love you
Then baby I will, girl you know that I will

Tell it like it is
Don't be ashamed to let your conscience be your guide
But I Lord I know that deep down inside me
I believe you love me forget your foolish pride

You know life is too short Lord to have sorrow, yeah, yeah, yeah, yeah
You may be here today and I'm gone, and I'm gone
And you may be gone tomorrow
So you might as well get what you want
So go on and live, baby baby, baby baby go on and live

And you tell it like it is
I'm nothing to play with it, girl you better find yourself a toy
But I know deep down inside me
I believe you love me but I'm not your little boy, no

Tell it like it is
Oh I love, oh I love, oh I love, doll I love my doll
And my doll and there is nothing I can do about it"
69,Bob Dylan,Rainy Day Woman Nos 12 & 35,1966,"Exception occurred 
HTTP Error 404: Not Found"
